epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,2276.35,0.39921,0.26335,0.86302,0.99967,1,0.995,0.97552,0.2708,0.18509,0.76856,0.000797822,0.000797822,0.000797822
60,2314.78,0.38563,0.25805,0.86094,0.99961,1,0.995,0.98708,0.2421,0.17639,0.76841,0.000786939,0.000786939,0.000786939
61,2353.29,0.39612,0.26323,0.86684,0.99962,1,0.995,0.9806,0.26075,0.18095,0.77259,0.000776057,0.000776057,0.000776057
62,2391.97,0.38808,0.25795,0.86006,0.99963,1,0.995,0.97256,0.28436,0.20545,0.7778,0.000765175,0.000765175,0.000765175
63,2430.26,0.39624,0.26216,0.8659,0.99977,1,0.995,0.97912,0.28005,0.18544,0.77331,0.000754292,0.000754292,0.000754292
64,2468.61,0.39455,0.2628,0.86484,0.99964,1,0.995,0.97135,0.27267,0.18049,0.77238,0.00074341,0.00074341,0.00074341
65,2506.95,0.38346,0.25758,0.86376,0.9996,1,0.995,0.9592,0.31647,0.19675,0.7783,0.000732527,0.000732527,0.000732527
66,2545.62,0.39231,0.25551,0.85786,0.99956,1,0.995,0.97921,0.27885,0.18718,0.77357,0.000721645,0.000721645,0.000721645
67,2583.79,0.38077,0.25277,0.85379,0.99961,1,0.995,0.9844,0.24985,0.17461,0.76769,0.000710763,0.000710763,0.000710763
68,2621.91,0.38621,0.25568,0.85785,0.99962,1,0.995,0.98111,0.25048,0.1773,0.77243,0.00069988,0.00069988,0.00069988
69,2660.26,0.37091,0.24546,0.85358,0.99968,1,0.995,0.98144,0.27516,0.18205,0.77268,0.000688998,0.000688998,0.000688998
70,2698.72,0.37437,0.25093,0.85382,0.99955,1,0.995,0.97584,0.27497,0.17881,0.77115,0.000678115,0.000678115,0.000678115
71,2737.5,0.36669,0.24546,0.85366,0.99965,1,0.995,0.98592,0.23734,0.17281,0.76378,0.000667233,0.000667233,0.000667233
72,2775.7,0.36931,0.24885,0.85784,0.99956,1,0.995,0.98458,0.24026,0.17542,0.76371,0.000656351,0.000656351,0.000656351
73,2814.02,0.36644,0.24494,0.8516,0.99962,1,0.995,0.97857,0.27626,0.17806,0.76981,0.000645468,0.000645468,0.000645468
74,2852.37,0.35741,0.2389,0.85195,0.99959,1,0.995,0.98316,0.24025,0.17163,0.76468,0.000634586,0.000634586,0.000634586
75,2891.09,0.36777,0.24368,0.85966,0.99956,1,0.995,0.97647,0.27409,0.177,0.77304,0.000623704,0.000623704,0.000623704
76,2929.44,0.36705,0.24387,0.85646,0.99944,1,0.995,0.98222,0.2602,0.1705,0.76639,0.000612821,0.000612821,0.000612821
77,2967.98,0.36948,0.23934,0.85284,0.99962,1,0.995,0.98566,0.22294,0.16211,0.76474,0.000601939,0.000601939,0.000601939
78,3006.25,0.35901,0.2395,0.8494,0.99936,1,0.995,0.97987,0.25811,0.16768,0.7716,0.000591056,0.000591056,0.000591056
79,3044.65,0.36503,0.23857,0.8606,0.99963,1,0.995,0.98411,0.24008,0.16316,0.76348,0.000580174,0.000580174,0.000580174
80,3082.95,0.36011,0.23883,0.85443,0.99951,1,0.995,0.98531,0.23684,0.1698,0.76392,0.000569292,0.000569292,0.000569292
81,3121.22,0.36546,0.24067,0.85553,0.99964,1,0.995,0.98581,0.23361,0.17,0.76222,0.000558409,0.000558409,0.000558409
82,3159.69,0.36005,0.2349,0.85584,0.99962,1,0.995,0.9869,0.2426,0.16826,0.76442,0.000547527,0.000547527,0.000547527
83,3198.04,0.34739,0.23022,0.85092,0.99973,1,0.995,0.98504,0.2242,0.16478,0.76145,0.000536644,0.000536644,0.000536644
84,3236.39,0.34403,0.22883,0.84592,0.99958,1,0.995,0.98776,0.22555,0.16369,0.76326,0.000525762,0.000525762,0.000525762
85,3274.97,0.3494,0.23163,0.85147,0.99964,1,0.995,0.98942,0.21639,0.16048,0.76112,0.00051488,0.00051488,0.00051488
86,3313.28,0.35321,0.23063,0.84979,0.99961,1,0.995,0.98097,0.24287,0.16243,0.76824,0.000503997,0.000503997,0.000503997
87,3351.55,0.34692,0.22942,0.85109,0.99965,1,0.995,0.98812,0.22471,0.15893,0.76319,0.000493115,0.000493115,0.000493115
88,3390.15,0.34708,0.22956,0.85065,0.99964,1,0.995,0.98988,0.21066,0.15811,0.76023,0.000482233,0.000482233,0.000482233
89,3428.33,0.34127,0.22686,0.84944,0.99958,1,0.995,0.98628,0.25571,0.16346,0.76786,0.00047135,0.00047135,0.00047135
90,3466.69,0.34223,0.22461,0.84666,0.99961,1,0.995,0.98465,0.24736,0.1587,0.76567,0.000460468,0.000460468,0.000460468
91,3505.04,0.33759,0.22284,0.84332,0.99972,1,0.995,0.98552,0.23414,0.15716,0.763,0.000449585,0.000449585,0.000449585
92,3543.48,0.3408,0.22101,0.85035,0.99964,1,0.995,0.98678,0.22929,0.1584,0.76273,0.000438703,0.000438703,0.000438703
93,3581.72,0.33785,0.22223,0.8445,0.99965,1,0.995,0.98868,0.21954,0.15543,0.76312,0.000427821,0.000427821,0.000427821
94,3620.36,0.34082,0.22358,0.84941,0.99963,1,0.995,0.98856,0.22,0.15181,0.75726,0.000416938,0.000416938,0.000416938
95,3658.72,0.34352,0.22685,0.84594,0.99959,1,0.995,0.98677,0.22525,0.15273,0.7603,0.000406056,0.000406056,0.000406056
96,3697.07,0.33777,0.21994,0.84665,0.99974,1,0.995,0.98789,0.22192,0.14585,0.76103,0.000395173,0.000395173,0.000395173
97,3735.61,0.33397,0.22096,0.84454,0.99964,1,0.995,0.98928,0.20612,0.14392,0.75833,0.000384291,0.000384291,0.000384291
98,3774,0.3276,0.21675,0.84434,0.99968,1,0.995,0.98827,0.22806,0.15127,0.76024,0.000373409,0.000373409,0.000373409
99,3812.51,0.33015,0.21665,0.85059,0.99959,1,0.995,0.98879,0.21603,0.1481,0.75848,0.000362526,0.000362526,0.000362526
100,3850.83,0.32698,0.21264,0.84318,0.99964,1,0.995,0.98974,0.19621,0.14358,0.75476,0.000351644,0.000351644,0.000351644
101,3889.26,0.32449,0.21569,0.84481,0.99975,1,0.995,0.9888,0.21185,0.14888,0.75695,0.000340762,0.000340762,0.000340762
102,3927.91,0.32375,0.21405,0.84517,0.99973,1,0.995,0.9897,0.21528,0.14656,0.7587,0.000329879,0.000329879,0.000329879
103,3966.49,0.32373,0.21074,0.84263,0.99976,1,0.995,0.98995,0.20417,0.14706,0.75578,0.000318997,0.000318997,0.000318997
104,4005.12,0.31986,0.21004,0.84132,0.99975,1,0.995,0.98952,0.20591,0.14653,0.75828,0.000308114,0.000308114,0.000308114
105,4043.48,0.32921,0.21272,0.84288,0.99966,1,0.995,0.9898,0.20438,0.14643,0.7565,0.000297232,0.000297232,0.000297232
106,4081.93,0.31527,0.20606,0.84152,0.99959,1,0.995,0.98724,0.22373,0.14749,0.75943,0.00028635,0.00028635,0.00028635
107,4120.37,0.32006,0.2098,0.8425,0.99966,1,0.995,0.98812,0.20752,0.14705,0.75872,0.000275467,0.000275467,0.000275467
108,4158.6,0.31506,0.20636,0.84085,0.99973,1,0.995,0.98794,0.20476,0.14364,0.75632,0.000264585,0.000264585,0.000264585
109,4196.73,0.30666,0.2002,0.84416,0.99975,1,0.995,0.98931,0.19855,0.14006,0.75558,0.000253702,0.000253702,0.000253702
110,4235.3,0.3114,0.20413,0.83445,0.99976,1,0.995,0.99081,0.19003,0.13677,0.75368,0.00024282,0.00024282,0.00024282
111,4273.69,0.30962,0.20225,0.83545,0.99961,1,0.995,0.9881,0.20529,0.14277,0.75677,0.000231938,0.000231938,0.000231938
112,4312.11,0.3147,0.20588,0.84415,0.99964,1,0.995,0.98946,0.20116,0.142,0.75538,0.000221055,0.000221055,0.000221055
113,4350.44,0.31004,0.20268,0.84152,0.99976,1,0.995,0.99025,0.19206,0.13929,0.7546,0.000210173,0.000210173,0.000210173
114,4388.61,0.30678,0.20158,0.83768,0.99976,1,0.995,0.98922,0.20321,0.14102,0.75682,0.000199291,0.000199291,0.000199291
115,4427.04,0.30925,0.20191,0.84183,0.99975,1,0.995,0.99057,0.18763,0.13627,0.75441,0.000188408,0.000188408,0.000188408
116,4465.65,0.30716,0.20316,0.8424,0.99976,1,0.995,0.99025,0.1941,0.1357,0.75611,0.000177526,0.000177526,0.000177526
117,4504.05,0.29758,0.19711,0.84145,0.99975,1,0.995,0.99119,0.19517,0.13677,0.75456,0.000166643,0.000166643,0.000166643
118,4542.79,0.30206,0.19608,0.83441,0.99977,1,0.995,0.99125,0.19461,0.13629,0.75502,0.000155761,0.000155761,0.000155761
119,4581.35,0.29734,0.1944,0.83672,0.99977,1,0.995,0.99099,0.20099,0.13507,0.7557,0.000144879,0.000144879,0.000144879
120,4619.44,0.30373,0.19559,0.83794,0.99976,1,0.995,0.99078,0.19005,0.13306,0.75336,0.000133996,0.000133996,0.000133996
121,4656.23,0.23671,0.1494,0.77529,0.99975,1,0.995,0.98958,0.20099,0.1342,0.75445,0.000123114,0.000123114,0.000123114
122,4690.17,0.22466,0.14573,0.77183,0.99963,1,0.995,0.99023,0.19158,0.13294,0.75303,0.000112231,0.000112231,0.000112231
123,4723.79,0.22342,0.14343,0.77456,0.99975,1,0.995,0.99021,0.19515,0.13412,0.75308,0.000101349,0.000101349,0.000101349
124,4757.38,0.22168,0.14256,0.77298,0.99967,1,0.995,0.99044,0.19885,0.13383,0.75361,9.04667e-05,9.04667e-05,9.04667e-05
125,4790.91,0.22106,0.13993,0.77079,0.99965,1,0.995,0.99079,0.1966,0.13175,0.75252,7.95843e-05,7.95843e-05,7.95843e-05
126,4824.4,0.22085,0.13946,0.77255,0.99978,1,0.995,0.99078,0.19726,0.1298,0.75362,6.87019e-05,6.87019e-05,6.87019e-05
127,4857.84,0.21737,0.13705,0.77464,0.99976,1,0.995,0.99031,0.19094,0.13,0.75343,5.78195e-05,5.78195e-05,5.78195e-05
128,4891.24,0.21509,0.13623,0.77096,0.99977,1,0.995,0.99127,0.18326,0.12865,0.75179,4.69372e-05,4.69372e-05,4.69372e-05
129,4924.82,0.21479,0.13562,0.77703,0.99977,1,0.995,0.99125,0.19006,0.12782,0.75274,3.60548e-05,3.60548e-05,3.60548e-05
130,4958.18,0.21417,0.13395,0.77235,0.99977,1,0.995,0.99169,0.18658,0.12672,0.75201,2.51724e-05,2.51724e-05,2.51724e-05
