X,Y,Frame
62.73320388793945,1190.7332763671875,0
88.64543151855469,1211.6453857421875,1
94.10841369628906,1219.20703125,2
98.3720932006836,1230.3720703125,3
104.67088317871094,1236.608154296875,4
112.8292465209961,1236.8292236328125,5
119.80897521972656,1234.9005126953125,6
128.78118896484375,1220.0172119140625,7
133.20619201660156,1196.9647216796875,8
130.76942443847656,1170.5936279296875,9
125.15972900390625,1143.9156494140625,10
117.02912902832031,1117.9554443359375,11
126.59027099609375,1069.0341796875,12
131.34291076660156,1022.5149536132812,13
131.5329132080078,973.1600341796875,14
124.79338073730469,933.9275512695312,15
124.01608276367188,895.1990356445312,16
120.73149871826172,857.982177734375,17
114.41256713867188,817.4125366210938,18
112.74586486816406,768.4733276367188,19
105.6238021850586,733.646728515625,20
102.8462905883789,698.6981811523438,21
92.31594848632812,671.5570678710938,22
89.6072006225586,641.5885620117188,23
109.89847564697266,596.4000244140625,24
114.8521728515625,569.8521728515625,25
115.41962432861328,544.4196166992188,26
124.4559555053711,506.4559631347656,27
126.04503631591797,479.0541076660156,28
125.6810531616211,453.8069763183594,29
126.98052215576172,453.3231201171875,30
127.41651916503906,510.35552978515625,31
150.0240936279297,594.9586791992188,32
198.21051025390625,665.6669311523438,33
246.25669860839844,742.8670043945312,34
285.614990234375,831.355712890625,35
333.8546447753906,901.3539428710938,36
379.5835266113281,955.9552612304688,37
414.0099182128906,1014.527587890625,38
443.9540100097656,1069.9381103515625,39
477.0829772949219,1101.2259521484375,40
507.13909912109375,1121.202880859375,41
523.835693359375,1144.0782470703125,42
536.7928466796875,1170.4447021484375,43
557.8291625976562,1183.8779296875,44
566.6506958007812,1202.6507568359375,45
571.5962524414062,1222.2310791015625,46
581.6705322265625,1224.6705322265625,47
588.6384887695312,1203.1798095703125,48
590.0601806640625,1166.0601806640625,49
588.31201171875,1121.9163818359375,50
576.4471435546875,1085.1097412109375,51
573.8997802734375,1037.8997802734375,52
564.7891845703125,987.0458374023438,53
552.7052001953125,927.7052001953125,54
550.6719970703125,868.360595703125,55
539.6839599609375,824.2353515625,56
523.0546264648438,789.1858520507812,57
524.482421875,729.356689453125,58
521.8685302734375,671.4059448242188,59
526.7426147460938,618.7405395507812,60
535.2637329101562,572.7208251953125,61
546.0689086914062,525.0689086914062,62
564.5205078125,470.21661376953125,63
573.1359252929688,437.13592529296875,64
568.75927734375,426.4219055175781,65
565.3259887695312,422.5592956542969,66
572.6879272460938,415.75189208984375,67
572.6932373046875,417.9691162109375,68
572.0574340820312,428.832275390625,69
562.8196411132812,454.51116943359375,0
