X,Y,Frame
536.08984375,1046.08984375,0
538.4004516601562,1050.400390625,1
554.3987426757812,1045.0748291015625,2
552.484619140625,1039.484619140625,3
562.4766845703125,1031.3206787109375,4
551.8034057617188,1021.8034057617188,5
560.3968505859375,990.721923828125,6
557.8685302734375,970.8953247070312,7
553.3037109375,946.2503051757812,8
556.9008178710938,903.5515747070312,9
570.9220581054688,853.900634765625,10
567.1026611328125,815.987548828125,11
571.8409423828125,751.3117065429688,12
566.9654541015625,700.5748901367188,13
548.0669555664062,652.0818481445312,14
519.3680419921875,594.3473510742188,15
477.8614196777344,545.5868530273438,16
427.1051940917969,467.07366943359375,17
368.154296875,401.154296875,18
290.0624084472656,374.01019287109375,19
204.70738220214844,387.1997375488281,20
165.1676788330078,389.5651550292969,21
94.97791290283203,486.5037841796875,22
85.09902954101562,551.1068725585938,23
100.27630615234375,610.6953735351562,24
114.51476287841797,675.5147705078125,25
141.498046875,729.498046875,26
152.66012573242188,800.66015625,27
186.12026977539062,850.9802856445312,28
206.0695037841797,911.3463745117188,29
246.8017120361328,948.664306640625,30
283.4533386230469,1011.2114868164062,31
353.39776611328125,1029.132080078125,32
408.55859375,1043.1348876953125,33
436.24481201171875,1054.9971923828125,34
456.2054748535156,1061.77490234375,35
484.7647399902344,1054.2559814453125,36
491.6443176269531,1049.9820556640625,37
491.8069763183594,1047.85546875,38
504.0451354980469,1039.49169921875,39
500.3664855957031,1038.3875732421875,40
515.9080810546875,1025.1446533203125,41
511.30419921875,1024.3514404296875,42
523.4058227539062,1010.7395629882812,43
532.3084716796875,1001.0724487304688,44
534.0529174804688,998.0529174804688,45
578.8156127929688,971.044677734375,46
578.2395629882812,968.2395629882812,47
593.7655029296875,946.90869140625,48
594.8446044921875,934.8446044921875,49
591.6350708007812,916.4888305664062,50
573.1549072265625,915.70703125,51
566.588134765625,898.588134765625,52
568.8842163085938,880.4509887695312,53
557.8297119140625,876.8297119140625,54
549.0899047851562,867.9517211914062,55
557.4708862304688,850.9398803710938,56
543.9696655273438,858.9752197265625,57
559.1648559570312,849.6550903320312,58
548.6473999023438,855.8421020507812,59
527.6726684570312,866.5343627929688,60
546.9439697265625,849.2486572265625,61
532.0924682617188,863.0924682617188,62
527.643798828125,863.54296875,63
540.2867431640625,855.2867431640625,0
