X,Y,Frame
319.2925109863281,622.2925415039062,0
332.27581787109375,629.2758178710938,1
328.8665466308594,614.796142578125,2
317.114990234375,620.114990234375,3
306.9845886230469,613.9898681640625,4
302.7301940917969,607.7301635742188,5
297.7962951660156,608.7582397460938,6
284.5726623535156,673.7642822265625,7
290.10150146484375,728.4729614257812,8
307.06439208984375,763.034423828125,9
321.3635559082031,794.2957153320312,10
330.4546203613281,830.546142578125,11
343.6398620605469,858.5739135742188,12
354.74371337890625,886.676513671875,13
362.249267578125,916.2802124023438,14
372.4074401855469,937.514892578125,15
402.352783203125,925.0768432617188,16
427.0970458984375,903.5599365234375,17
447.467041015625,879.467041015625,18
470.7503662109375,843.9442749023438,19
471.0995178222656,830.3284301757812,20
463.9274597167969,826.9329833984375,21
458.05401611328125,824.0396118164062,22
452.1546936035156,824.1865844726562,23
450.11407470703125,819.197509765625,24
453.7307434082031,773.7307739257812,25
430.0281982421875,776.0281982421875,26
402.9454650878906,799.9454956054688,27
389.959228515625,808.7404174804688,28
381.1441955566406,816.586669921875,29
379.4591064453125,822.4909057617188,30
384.08343505859375,818.2616577148438,31
379.207275390625,820.181884765625,32
368.2339782714844,818.1824951171875,33
351.472900390625,820.6495361328125,34
342.00152587890625,819.0663452148438,35
337.9021911621094,813.816650390625,36
338.53240966796875,804.9116821289062,37
355.1531677246094,782.6923217773438,38
362.8248291015625,773.3062744140625,39
392.612060546875,735.6961059570312,40
418.3073425292969,704.8235473632812,41
420.57501220703125,704.5455322265625,42
417.4356689453125,713.7610473632812,43
406.9752197265625,725.2605590820312,44
439.27081298828125,641.2708129882812,45
416.7057800292969,619.7899169921875,46
391.2825927734375,599.2825927734375,47
360.83514404296875,588.3749389648438,48
329.05755615234375,590.0575561523438,49
304.7503967285156,592.0939331054688,50
290.5713195800781,598.0949096679688,51
284.1918640136719,617.19189453125,52
287.29339599609375,636.6953125,53
297.1729736328125,658.1729736328125,54
