X,Y,Frame
441.6846008300781,428.97491455078125,0
471.5252380371094,458.6496887207031,1
495.7607116699219,478.77166748046875,2
508.11212158203125,497.3998718261719,3
514.3666381835938,509.5050048828125,4
511.61541748046875,516.9976806640625,5
503.2227478027344,519.4213256835938,6
488.6985168457031,519.1741943359375,7
464.217041015625,519.5928344726562,8
435.64501953125,517.4156494140625,9
390.67413330078125,522.364990234375,10
349.1189880371094,520.1951293945312,11
309.2168884277344,516.7164916992188,12
268.05096435546875,517.157470703125,13
235.6710205078125,513.0511474609375,14
209.39439392089844,505.9005432128906,15
188.05996704101562,498.2422790527344,16
172.49766540527344,493.7870178222656,17
159.54872131347656,504.86114501953125,18
157.2535858154297,523.7906494140625,19
156.65284729003906,556.0728149414062,20
161.5585479736328,587.2062377929688,21
162.4139404296875,626.901611328125,22
163.75563049316406,668.7486572265625,23
167.8152618408203,720.4038696289062,24
168.39830017089844,776.7548217773438,25
178.81793212890625,815.1350708007812,26
195.7037353515625,833.646484375,27
212.54307556152344,837.3223876953125,28
238.48585510253906,825.4229736328125,29
276.08306884765625,810.3591918945312,30
318.0493469238281,806.822265625,31
355.5771179199219,809.0966796875,32
395.358154296875,806.2323608398438,33
445.76873779296875,801.0375366210938,34
477.4732360839844,813.9933471679688,35
508.5276184082031,819.1954345703125,36
524.218505859375,824.9800415039062,37
531.5203857421875,829.4935913085938,38
531.0801391601562,838.3374633789062,39
523.7860107421875,841.935546875,40
507.718505859375,840.095458984375,41
486.79962158203125,833.9957885742188,42
457.93609619140625,830.5911254882812,43
415.63177490234375,831.185791015625,44
381.0546875,826.8087158203125,45
344.75152587890625,829.2393798828125,46
308.3381652832031,834.3606567382812,47
277.0904846191406,837.509033203125,48
249.57603454589844,844.3916625976562,49
227.3909912109375,849.7092895507812,50
211.23460388183594,848.5337524414062,51
187.32354736328125,851.6293334960938,52
173.62710571289062,847.7830200195312,53
174.11363220214844,835.903076171875,54
177.24343872070312,827.8638305664062,55
177.7642822265625,824.6713256835938,56
185.84303283691406,810.1782836914062,57
191.55308532714844,797.2720947265625,58
194.50772094726562,788.127197265625,59
195.9796142578125,781.8458251953125,60
193.07310485839844,784.1446533203125,61
182.7701873779297,808.1843872070312,62
192.33572387695312,825.4599609375,63
202.12271118164062,850.2799072265625,64
198.39407348632812,895.5718994140625,65
191.85562133789062,954.6602172851562,66
203.8142852783203,998.517333984375,67
209.10467529296875,1037.479248046875,68
207.28636169433594,1071.060546875,69
215.28485107421875,1093.3984375,70
236.68975830078125,1099.141845703125,71
246.19906616210938,1101.029541015625,72
252.14413452148438,1099.825927734375,73
255.0806427001953,1099.978271484375,74
253.2130584716797,1096.031494140625,75
247.87380981445312,1092.837890625,0
