X,Y,Frame
356.2441711425781,280.54815673828125,0
368.1701965332031,289.15472412109375,1
374.6260681152344,305.9460754394531,2
381.52581787109375,318.62664794921875,3
385.8995056152344,330.130615234375,4
385.6468200683594,346.8907165527344,5
380.6405334472656,374.5163269042969,6
387.78564453125,393.95947265625,7
393.6278076171875,414.0156555175781,8
395.0872802734375,447.5126953125,9
403.3083190917969,488.1469421386719,10
428.3974304199219,517.4505004882812,11
446.22625732421875,557.799072265625,12
461.23529052734375,596.5374145507812,13
475.7408752441406,626.1074829101562,14
486.07421875,653.2805786132812,15
498.6425476074219,668.6856079101562,16
506.0877990722656,680.1243286132812,17
506.8243408203125,694.1334838867188,18
500.1343688964844,715.4806518554688,19
485.52630615234375,751.7877807617188,20
473.1965026855469,787.7937622070312,21
457.0323181152344,831.4917602539062,22
458.22088623046875,855.4691162109375,23
465.85662841796875,868.9047241210938,24
470.8369445800781,882.90283203125,25
476.73828125,893.7625122070312,26
470.23095703125,921.6250610351562,27
470.0877380371094,935.3294677734375,28
467.476806640625,962.8086547851562,29
466.7799377441406,993.4588012695312,30
464.427734375,1023.7844848632812,31
470.0040588378906,1042.1903076171875,32
474.5240478515625,1056.5787353515625,33
477.6689453125,1068.75390625,34
488.68865966796875,1061.3748779296875,35
488.5498046875,1062.4410400390625,0
