epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,1447.62,0.44352,0.29793,0.87724,0.99957,1,0.995,0.94705,0.36803,0.22906,0.79512,0.00108947,0.00108947,0.00108947
38,1486.35,0.44414,0.30076,0.87901,0.99953,1,0.995,0.91169,0.46536,0.25551,0.81973,0.00108004,0.00108004,0.00108004
39,1525.04,0.44577,0.30135,0.87745,0.99964,1,0.995,0.94706,0.35471,0.22117,0.79311,0.00107061,0.00107061,0.00107061
40,1563.92,0.44153,0.29986,0.87473,0.99963,1,0.995,0.96335,0.31177,0.21583,0.78145,0.00106118,0.00106118,0.00106118
41,1603.23,0.44047,0.29751,0.86874,0.99959,1,0.995,0.95695,0.32658,0.21493,0.78182,0.00105174,0.00105174,0.00105174
42,1642.07,0.44666,0.29661,0.87809,0.99954,1,0.995,0.93519,0.38682,0.24058,0.79712,0.00104231,0.00104231,0.00104231
43,1680.94,0.43187,0.29126,0.87505,0.99956,1,0.995,0.9273,0.40637,0.23012,0.80476,0.00103288,0.00103288,0.00103288
44,1719.59,0.42545,0.28617,0.86925,0.99945,1,0.995,0.96113,0.31853,0.22176,0.78302,0.00102345,0.00102345,0.00102345
45,1758.13,0.42008,0.28519,0.8712,0.99957,1,0.995,0.93952,0.37096,0.22038,0.80092,0.00101402,0.00101402,0.00101402
46,1797.02,0.43322,0.28861,0.87021,0.99964,1,0.995,0.97096,0.28449,0.20231,0.77535,0.00100459,0.00100459,0.00100459
47,1835.94,0.43075,0.28222,0.87283,0.99955,1,0.995,0.94695,0.3572,0.21236,0.78709,0.000995156,0.000995156,0.000995156
48,1874.82,0.42279,0.28435,0.86991,0.99949,1,0.995,0.95954,0.33313,0.21252,0.78649,0.000985724,0.000985724,0.000985724
49,1913.66,0.4223,0.28452,0.86651,0.99951,1,0.995,0.97076,0.29892,0.20487,0.77932,0.000976293,0.000976293,0.000976293
50,1952.62,0.42833,0.28488,0.86827,0.99938,1,0.995,0.96375,0.31748,0.20936,0.77735,0.000966861,0.000966861,0.000966861
51,1991.56,0.41568,0.27568,0.86863,0.99961,1,0.995,0.96945,0.30346,0.20188,0.78018,0.00095743,0.00095743,0.00095743
52,2030.67,0.41608,0.28288,0.86972,0.99962,1,0.995,0.95441,0.33316,0.20919,0.781,0.000947999,0.000947999,0.000947999
53,2069.49,0.41419,0.27807,0.86517,0.99941,1,0.995,0.96055,0.32101,0.20817,0.77863,0.000938567,0.000938567,0.000938567
54,2108.1,0.41077,0.27454,0.864,0.99964,1,0.995,0.95069,0.35201,0.21067,0.78362,0.000929136,0.000929136,0.000929136
55,2146.78,0.40856,0.27127,0.86719,0.99962,1,0.995,0.97363,0.29657,0.19731,0.77505,0.000919704,0.000919704,0.000919704
56,2185.67,0.4099,0.26709,0.87133,0.99953,1,0.995,0.97026,0.29673,0.20384,0.77478,0.000910273,0.000910273,0.000910273
57,2224.52,0.4072,0.2735,0.86864,0.99938,1,0.995,0.97678,0.24914,0.18304,0.76609,0.000900842,0.000900842,0.000900842
58,2263.63,0.40493,0.27145,0.86804,0.9996,1,0.995,0.94114,0.36084,0.21262,0.79245,0.00089141,0.00089141,0.00089141
59,2302.57,0.41008,0.27259,0.86461,0.9996,1,0.995,0.97736,0.2654,0.1924,0.76816,0.000881979,0.000881979,0.000881979
60,2341.69,0.40017,0.26437,0.86511,0.99953,1,0.995,0.98215,0.24322,0.18119,0.76627,0.000872547,0.000872547,0.000872547
61,2380.62,0.40335,0.269,0.87,0.99956,1,0.995,0.96814,0.31401,0.19533,0.77791,0.000863116,0.000863116,0.000863116
62,2419.74,0.40166,0.26301,0.86372,0.99963,1,0.995,0.97373,0.27895,0.18784,0.77699,0.000853685,0.000853685,0.000853685
63,2458.6,0.41025,0.26723,0.86971,0.99965,1,0.995,0.97122,0.29272,0.18849,0.77451,0.000844253,0.000844253,0.000844253
64,2497.49,0.40079,0.26458,0.86658,0.99962,1,0.995,0.94352,0.3388,0.20257,0.78665,0.000834822,0.000834822,0.000834822
65,2536.47,0.39941,0.26303,0.86878,0.99941,1,0.995,0.95534,0.34256,0.20242,0.77921,0.00082539,0.00082539,0.00082539
66,2575.57,0.39675,0.25981,0.85978,0.99962,1,0.995,0.96549,0.3037,0.18789,0.776,0.000815959,0.000815959,0.000815959
67,2614.28,0.38922,0.25705,0.85729,0.99959,1,0.995,0.97171,0.31102,0.19782,0.77667,0.000806528,0.000806528,0.000806528
68,2652.82,0.39319,0.25968,0.86247,0.99956,1,0.995,0.98259,0.24379,0.17835,0.76578,0.000797096,0.000797096,0.000797096
69,2691.74,0.37821,0.25228,0.85798,0.99959,1,0.995,0.98282,0.23865,0.17508,0.76331,0.000787665,0.000787665,0.000787665
70,2730.62,0.38618,0.25386,0.85826,0.99957,1,0.995,0.9742,0.29951,0.18579,0.77738,0.000778233,0.000778233,0.000778233
71,2769.73,0.3787,0.251,0.85906,0.9996,1,0.995,0.98032,0.25486,0.17619,0.76774,0.000768802,0.000768802,0.000768802
72,2808.36,0.38548,0.25433,0.86081,0.99951,1,0.995,0.98073,0.2676,0.18056,0.76734,0.000759371,0.000759371,0.000759371
73,2847.27,0.38184,0.25105,0.85543,0.99965,1,0.995,0.97662,0.29637,0.18576,0.77345,0.000749939,0.000749939,0.000749939
74,2886.11,0.36732,0.24381,0.85305,0.99961,1,0.995,0.97768,0.2691,0.17724,0.76896,0.000740508,0.000740508,0.000740508
75,2925.39,0.37434,0.24726,0.8609,0.99959,1,0.995,0.96905,0.30077,0.18792,0.77656,0.000731076,0.000731076,0.000731076
76,2964.3,0.37691,0.24671,0.85891,0.99948,1,0.995,0.97604,0.27734,0.17971,0.77149,0.000721645,0.000721645,0.000721645
77,3003.26,0.38024,0.24796,0.85661,0.99955,1,0.995,0.97978,0.24662,0.1698,0.76798,0.000712214,0.000712214,0.000712214
78,3041.93,0.36746,0.24244,0.8519,0.99946,1,0.995,0.9762,0.27321,0.17034,0.77274,0.000702782,0.000702782,0.000702782
79,3080.8,0.37785,0.2467,0.864,0.9996,1,0.995,0.9679,0.30797,0.17389,0.77779,0.000693351,0.000693351,0.000693351
80,3119.58,0.3714,0.246,0.85857,0.99945,1,0.995,0.97585,0.26271,0.17419,0.77122,0.000683919,0.000683919,0.000683919
81,3158.31,0.3749,0.24554,0.85889,0.99964,1,0.995,0.97797,0.27302,0.17587,0.7691,0.000674488,0.000674488,0.000674488
82,3197.13,0.36914,0.24018,0.85855,0.99962,1,0.995,0.9794,0.2795,0.17488,0.76962,0.000665057,0.000665057,0.000665057
83,3235.84,0.36057,0.23881,0.85655,0.99959,1,0.995,0.9798,0.2504,0.16777,0.76283,0.000655625,0.000655625,0.000655625
84,3274.54,0.35559,0.2382,0.84932,0.99957,1,0.995,0.98761,0.23247,0.16626,0.76381,0.000646194,0.000646194,0.000646194
85,3313.48,0.36279,0.23808,0.85431,0.99965,1,0.995,0.98615,0.24544,0.16891,0.76473,0.000636762,0.000636762,0.000636762
86,3352.19,0.36124,0.23973,0.85316,0.99961,1,0.995,0.9827,0.24336,0.1662,0.76731,0.000627331,0.000627331,0.000627331
87,3391.03,0.35869,0.24037,0.85527,0.99964,1,0.995,0.98691,0.22742,0.16155,0.76332,0.0006179,0.0006179,0.0006179
88,3430.14,0.36074,0.23527,0.85526,0.99958,1,0.995,0.98632,0.22679,0.16554,0.76127,0.000608468,0.000608468,0.000608468
89,3468.93,0.3541,0.23211,0.85188,0.99959,1,0.995,0.98628,0.24271,0.16143,0.76202,0.000599037,0.000599037,0.000599037
90,3507.75,0.35542,0.23242,0.85008,0.99959,1,0.995,0.98553,0.23861,0.15688,0.76308,0.000589605,0.000589605,0.000589605
91,3546.65,0.3537,0.23291,0.84654,0.99961,1,0.995,0.98346,0.25777,0.16466,0.76523,0.000580174,0.000580174,0.000580174
92,3585.62,0.34847,0.22811,0.85056,0.99953,1,0.995,0.98856,0.22697,0.1565,0.76097,0.000570743,0.000570743,0.000570743
93,3624.45,0.34493,0.22623,0.84779,0.99965,1,0.995,0.98555,0.24152,0.16436,0.76599,0.000561311,0.000561311,0.000561311
94,3663.59,0.34787,0.22832,0.85277,0.99965,1,0.995,0.9887,0.21831,0.15082,0.75793,0.00055188,0.00055188,0.00055188
95,3702.48,0.35519,0.23117,0.84971,0.99972,1,0.995,0.98409,0.24729,0.15784,0.76454,0.000542448,0.000542448,0.000542448
96,3741.27,0.35183,0.23076,0.84973,0.99964,1,0.995,0.98653,0.2271,0.15639,0.76224,0.000533017,0.000533017,0.000533017
97,3780.38,0.34529,0.23075,0.84767,0.99963,1,0.995,0.98622,0.23146,0.15607,0.76207,0.000523586,0.000523586,0.000523586
98,3819.21,0.34204,0.22558,0.84743,0.9996,1,0.995,0.98627,0.22634,0.15517,0.75997,0.000514154,0.000514154,0.000514154
99,3858.05,0.34588,0.22521,0.85321,0.99963,1,0.995,0.98598,0.22968,0.15136,0.76366,0.000504723,0.000504723,0.000504723
100,3896.74,0.345,0.22438,0.84795,0.99961,1,0.995,0.98691,0.22875,0.15609,0.76205,0.000495291,0.000495291,0.000495291
101,3935.65,0.34162,0.22724,0.8513,0.99977,1,0.995,0.98802,0.22671,0.15541,0.76063,0.00048586,0.00048586,0.00048586
102,3974.63,0.34126,0.2245,0.85089,0.99976,1,0.995,0.98127,0.25656,0.16179,0.76886,0.000476429,0.000476429,0.000476429
103,4013.71,0.33796,0.22059,0.84775,0.99964,1,0.995,0.98741,0.21743,0.15158,0.76011,0.000466997,0.000466997,0.000466997
104,4053.95,0.33692,0.22188,0.84543,0.99975,1,0.995,0.98638,0.22454,0.15339,0.76238,0.000457566,0.000457566,0.000457566
105,4092.84,0.34047,0.22264,0.84683,0.9996,1,0.995,0.98776,0.23378,0.15196,0.76249,0.000448134,0.000448134,0.000448134
106,4131.7,0.33118,0.21861,0.8467,0.99963,1,0.995,0.98216,0.25838,0.15794,0.76811,0.000438703,0.000438703,0.000438703
107,4170.61,0.33517,0.21929,0.84679,0.99961,1,0.995,0.98598,0.23498,0.15335,0.76502,0.000429272,0.000429272,0.000429272
108,4209.34,0.32676,0.21433,0.84374,0.99959,1,0.995,0.98526,0.24077,0.15424,0.76377,0.00041984,0.00041984,0.00041984
109,4247.93,0.32316,0.21187,0.84744,0.99962,1,0.995,0.98955,0.21935,0.14777,0.75766,0.000410409,0.000410409,0.000410409
110,4286.89,0.32662,0.21574,0.83866,0.99964,1,0.995,0.9896,0.20623,0.14326,0.7548,0.000400977,0.000400977,0.000400977
111,4325.74,0.3239,0.21379,0.84034,0.99964,1,0.995,0.98724,0.22288,0.14741,0.75994,0.000391546,0.000391546,0.000391546
112,4364.58,0.3269,0.21539,0.84669,0.99965,1,0.995,0.98817,0.22338,0.14484,0.75931,0.000382115,0.000382115,0.000382115
113,4403.41,0.32792,0.2115,0.84575,0.99964,1,0.995,0.98817,0.22091,0.14464,0.75863,0.000372683,0.000372683,0.000372683
114,4441.91,0.32375,0.20973,0.84084,0.99964,1,0.995,0.98767,0.21679,0.14403,0.75762,0.000363252,0.000363252,0.000363252
115,4480.81,0.3275,0.21173,0.8457,0.99974,1,0.995,0.98987,0.20453,0.14405,0.75708,0.00035382,0.00035382,0.00035382
116,4519.69,0.32516,0.21221,0.84592,0.99965,1,0.995,0.98847,0.2089,0.14405,0.75835,0.000344389,0.000344389,0.000344389
117,4558.47,0.31368,0.20726,0.8454,0.99966,1,0.995,0.9897,0.21484,0.14361,0.75773,0.000334958,0.000334958,0.000334958
118,4597.54,0.31985,0.20696,0.83891,0.99964,1,0.995,0.98939,0.20658,0.1396,0.75551,0.000325526,0.000325526,0.000325526
119,4636.48,0.31858,0.2056,0.84227,0.99967,1,0.995,0.98908,0.21003,0.13853,0.75697,0.000316095,0.000316095,0.000316095
120,4675.03,0.32235,0.20814,0.84383,0.99965,1,0.995,0.99033,0.19943,0.13988,0.7552,0.000306663,0.000306663,0.000306663
121,4713.92,0.31728,0.20801,0.84616,0.99976,1,0.995,0.99008,0.20618,0.13873,0.75635,0.000297232,0.000297232,0.000297232
122,4752.67,0.31278,0.2036,0.83814,0.99959,1,0.995,0.98929,0.20632,0.13935,0.75697,0.000287801,0.000287801,0.000287801
123,4791.7,0.31593,0.20758,0.84257,0.99961,1,0.995,0.9913,0.19762,0.13893,0.75595,0.000278369,0.000278369,0.000278369
124,4830.85,0.31693,0.20674,0.84512,0.99964,1,0.995,0.99107,0.19685,0.13519,0.75543,0.000268938,0.000268938,0.000268938
125,4869.44,0.30874,0.20175,0.83569,0.99965,1,0.995,0.98795,0.22153,0.14043,0.75877,0.000259506,0.000259506,0.000259506
126,4908.35,0.31232,0.2065,0.83599,0.99976,1,0.995,0.98922,0.21611,0.13956,0.75847,0.000250075,0.000250075,0.000250075
127,4947.3,0.30266,0.19822,0.83662,0.99975,1,0.995,0.99078,0.1949,0.13564,0.7537,0.000240644,0.000240644,0.000240644
128,4986.06,0.30867,0.19999,0.84344,0.99966,1,0.995,0.9912,0.20321,0.13483,0.75457,0.000231212,0.000231212,0.000231212
129,5024.79,0.30644,0.19838,0.8429,0.99966,1,0.995,0.99099,0.20643,0.1366,0.75596,0.000221781,0.000221781,0.000221781
130,5063.56,0.30474,0.19844,0.84162,0.99967,1,0.995,0.99132,0.19824,0.13497,0.75446,0.000212349,0.000212349,0.000212349
131,5102.5,0.30199,0.19747,0.83671,0.99963,1,0.995,0.99174,0.19465,0.1333,0.75382,0.000202918,0.000202918,0.000202918
132,5141.61,0.29997,0.19293,0.83843,0.99966,1,0.995,0.99076,0.20228,0.13496,0.75349,0.000193487,0.000193487,0.000193487
133,5180.16,0.30562,0.19811,0.83824,0.99962,1,0.995,0.98969,0.22046,0.1379,0.75595,0.000184055,0.000184055,0.000184055
134,5218.78,0.2947,0.19158,0.83723,0.99972,1,0.995,0.99043,0.20159,0.13349,0.75332,0.000174624,0.000174624,0.000174624
135,5257.6,0.29315,0.19152,0.83714,0.99977,1,0.995,0.99119,0.19267,0.13044,0.75195,0.000165192,0.000165192,0.000165192
136,5296.36,0.3001,0.19264,0.8372,0.99966,1,0.995,0.99222,0.18926,0.12927,0.75126,0.000155761,0.000155761,0.000155761
137,5335.23,0.29736,0.1926,0.83421,0.99966,1,0.995,0.99107,0.19524,0.13135,0.75284,0.00014633,0.00014633,0.00014633
138,5374.17,0.29732,0.19186,0.83946,0.99974,1,0.995,0.99078,0.19331,0.13136,0.75261,0.000136898,0.000136898,0.000136898
139,5413.1,0.30521,0.19466,0.84125,0.99963,1,0.995,0.99136,0.1917,0.12981,0.75185,0.000127467,0.000127467,0.000127467
140,5452.02,0.29331,0.19184,0.84322,0.99966,1,0.995,0.99205,0.19133,0.12889,0.75309,0.000118035,0.000118035,0.000118035
141,5489.61,0.22876,0.14625,0.77194,0.99977,1,0.995,0.99116,0.19199,0.13034,0.75106,0.000108604,0.000108604,0.000108604
142,5523.98,0.21825,0.13907,0.77509,0.99977,1,0.995,0.99023,0.20491,0.13208,0.75218,9.91726e-05,9.91726e-05,9.91726e-05
143,5558.11,0.21813,0.13884,0.77121,0.99977,1,0.995,0.9914,0.19147,0.12791,0.75053,8.97412e-05,8.97412e-05,8.97412e-05
144,5592.22,0.21889,0.13933,0.77022,0.99978,1,0.995,0.99097,0.19394,0.12965,0.75064,8.03098e-05,8.03098e-05,8.03098e-05
145,5626.24,0.21617,0.13585,0.7731,0.99978,1,0.995,0.99114,0.19076,0.12781,0.7505,7.08784e-05,7.08784e-05,7.08784e-05
146,5660.28,0.21836,0.13748,0.76883,0.99966,1,0.995,0.99202,0.18294,0.12716,0.74948,6.1447e-05,6.1447e-05,6.1447e-05
147,5694.19,0.21464,0.13562,0.77335,0.99965,1,0.995,0.99193,0.1869,0.12619,0.75008,5.20156e-05,5.20156e-05,5.20156e-05
148,5728.24,0.21628,0.13334,0.77179,0.99965,1,0.995,0.9923,0.18409,0.1251,0.74957,4.25842e-05,4.25842e-05,4.25842e-05
149,5762.23,0.20903,0.13253,0.76524,0.99977,1,0.995,0.99163,0.18702,0.12718,0.74957,3.31528e-05,3.31528e-05,3.31528e-05
150,5796.2,0.20885,0.13018,0.77213,0.99977,1,0.995,0.99116,0.18376,0.12588,0.74916,2.37214e-05,2.37214e-05,2.37214e-05
