X,Y,Frame
114.8715591430664,510.87158203125,0
140.30526733398438,509.3052673339844,1
140.868408203125,494.0233459472656,2
141.66876220703125,488.66876220703125,3
141.40072631835938,492.6962585449219,4
149.81329345703125,489.81329345703125,5
169.8788299560547,475.1581115722656,6
197.82464599609375,451.23870849609375,7
223.48675537109375,429.1784973144531,8
249.18077087402344,409.9364318847656,9
281.32342529296875,383.5760803222656,10
315.1466369628906,355.763916015625,11
348.4117431640625,334.1484375,12
381.60491943359375,328.5138244628906,13
412.3158874511719,342.54595947265625,14
454.9456787109375,369.7179260253906,15
482.71875,426.9882507324219,16
503.9523620605469,487.3405456542969,17
467.6734924316406,607.6734619140625,18
420.7304382324219,719.8139038085938,19
385.1380615234375,790.7642822265625,20
354.69464111328125,826.2293090820312,21
329.0288391113281,834.7685546875,22
296.9946594238281,834.31787109375,23
265.4227600097656,826.2171020507812,24
248.31619262695312,808.316162109375,25
240.02142333984375,796.0214233398438,26
235.80010986328125,796.8001098632812,27
251.628173828125,797.8960571289062,28
289.76470947265625,788.7866821289062,29
324.9041748046875,797.5056762695312,30
362.97271728515625,818.2323608398438,31
399.4783630371094,846.6090087890625,32
438.9113464355469,868.158203125,33
465.0969543457031,901.1619262695312,34
454.7010192871094,965.5751342773438,35
453.0732421875,1003.5361938476562,36
422.1088562011719,1047.318603515625,37
371.627685546875,1084.6295166015625,38
320.8260498046875,1097.183349609375,39
270.6353454589844,1090.0582275390625,40
222.38502502441406,1073.917236328125,41
172.4624481201172,1060.7855224609375,42
137.48023986816406,1037.4569091796875,43
110.9241714477539,1009.746337890625,44
89.3268051147461,991.3267822265625,45
81.06875610351562,974.5562133789062,46
76.79907989501953,964.799072265625,47
75.3572998046875,959.99462890625,48
79.33060455322266,957.3306274414062,49
82.6103286743164,955.4124755859375,50
