X,Y,Frame
164.75572204589844,958.2122192382812,0
185.15936279296875,960.57080078125,1
196.45932006835938,970.3800048828125,2
203.1637420654297,985.2570190429688,3
207.24984741210938,1008.4383544921875,4
217.94656372070312,1028.0528564453125,5
235.18484497070312,1042.0804443359375,6
249.2743682861328,1069.4949951171875,7
271.0748596191406,1087.9688720703125,8
294.90704345703125,1099.4697265625,9
318.40576171875,1110.18115234375,10
344.27374267578125,1116.6669921875,11
365.4426574707031,1121.174560546875,12
388.5687561035156,1112.662353515625,13
412.19134521484375,1091.568359375,14
441.8719787597656,1048.95068359375,15
461.3511962890625,994.3676147460938,16
473.291015625,929.2987670898438,17
478.70855712890625,860.751953125,18
481.794189453125,789.9315795898438,19
478.3922424316406,727.6561279296875,20
475.0052795410156,666.601806640625,21
472.117431640625,602.367919921875,22
463.6895751953125,550.6930541992188,23
449.1742858886719,510.9095153808594,24
428.1060485839844,486.1431579589844,25
414.91204833984375,459.8079528808594,26
408.94476318359375,422.2693786621094,27
401.73095703125,370.22100830078125,28
389.13568115234375,329.57220458984375,29
365.9081726074219,320.17034912109375,30
330.3551025390625,332.7455139160156,31
299.02386474609375,342.6293029785156,32
299.03753662109375,321.6215515136719,33
285.664306640625,319.88037109375,34
251.3584747314453,358.34722900390625,35
232.95005798339844,400.78961181640625,36
225.95294189453125,448.4296875,37
233.72927856445312,489.1864013671875,38
233.77992248535156,542.1826171875,39
239.71665954589844,591.2910766601562,40
261.84814453125,625.1615600585938,41
286.430419921875,655.509521484375,42
318.6561584472656,680.4764404296875,43
349.08917236328125,704.0038452148438,44
377.8565673828125,718.5015258789062,45
405.7819519042969,725.5181884765625,46
431.6959533691406,728.120361328125,47
452.82086181640625,727.5541381835938,48
470.2970275878906,723.7887573242188,49
478.5997314453125,720.4705810546875,50
482.79656982421875,717.6632080078125,51
478.57275390625,722.717529296875,52
484.80279541015625,716.528564453125,53
487.227783203125,710.137451171875,54
495.02020263671875,697.5476684570312,55
493.3072509765625,694.3159790039062,56
494.0401611328125,688.9393920898438,57
495.7332458496094,685.6981201171875,58
494.33935546875,687.4788208007812,59
483.9569091796875,696.2339477539062,0
