X,Y,Frame
149.98707580566406,1051.6201171875,0
148.0842742919922,1016.595947265625,1
135.91383361816406,1005.847900390625,2
129.80197143554688,1001.7770385742188,3
121.53975677490234,1008.8316040039062,4
119.17960357666016,1015.240478515625,5
131.96400451660156,1003.2218017578125,6
141.69322204589844,974.1401977539062,7
143.54116821289062,940.5499877929688,8
137.16024780273438,913.8611450195312,9
127.77617645263672,893.4307861328125,10
125.83866882324219,866.484619140625,11
122.51901245117188,840.8994750976562,12
121.0074462890625,812.6394653320312,13
123.36082458496094,781.469970703125,14
127.41773223876953,750.958740234375,15
127.75968933105469,726.1055908203125,16
131.2390899658203,697.8267822265625,17
123.4664535522461,675.09375,18
128.9384307861328,635.3592529296875,19
135.7896728515625,598.7046508789062,20
142.19158935546875,563.676025390625,21
138.20968627929688,535.6508178710938,22
134.95285034179688,509.6908264160156,23
137.670166015625,484.01361083984375,24
138.7649383544922,465.55145263671875,25
137.441162109375,452.2186584472656,26
129.4217529296875,444.469970703125,27
135.6443328857422,421.99554443359375,28
155.48211669921875,392.89483642578125,29
171.09336853027344,373.30108642578125,30
183.68841552734375,364.4712219238281,31
204.31442260742188,354.6601257324219,32
226.64833068847656,347.33123779296875,33
260.5670166015625,332.4585876464844,34
287.48870849609375,333.228515625,35
322.490234375,332.7438659667969,36
357.5609436035156,334.2122497558594,37
385.238037109375,346.01300048828125,38
410.787353515625,374.9246826171875,39
441.94818115234375,408.1833801269531,40
483.4575500488281,440.4275817871094,41
505.9292907714844,480.5613098144531,42
514.9874267578125,517.435302734375,43
508.4931335449219,558.8819580078125,44
487.2080383300781,609.2098999023438,45
469.97967529296875,638.282958984375,46
447.87982177734375,651.3873291015625,47
416.8992004394531,662.0534057617188,48
378.7665100097656,672.4328002929688,49
343.3389587402344,675.3773193359375,50
307.0120849609375,671.4537353515625,51
274.372802734375,664.0496826171875,52
245.1153106689453,656.40673828125,53
217.19618225097656,650.781494140625,54
197.30120849609375,641.44140625,55
181.44683837890625,634.6826171875,56
168.4296875,632.5711059570312,57
158.47093200683594,631.6998901367188,58
148.764404296875,632.9025268554688,59
142.4131317138672,632.5565795898438,60
138.3621063232422,632.406494140625,61
133.65512084960938,633.7979736328125,62
131.99549865722656,635.0252075195312,63
139.56910705566406,633.31494140625,64
137.93966674804688,641.0548095703125,65
146.03497314453125,643.8841552734375,66
166.00440979003906,644.749267578125,67
192.80133056640625,647.1689453125,68
217.01878356933594,654.8038330078125,69
248.0279998779297,657.3032836914062,70
278.28863525390625,662.9772338867188,71
301.5736389160156,672.2376098632812,72
337.10906982421875,668.6146240234375,73
362.9545593261719,678.588134765625,74
382.1536865234375,690.0764770507812,75
399.4829406738281,702.40185546875,76
418.48858642578125,715.4354858398438,77
432.65753173828125,735.8677368164062,78
453.3218078613281,750.26416015625,79
464.8620910644531,778.3343505859375,80
461.77886962890625,839.636474609375,81
473.5999450683594,904.9930419921875,82
485.1961364746094,971.9158935546875,83
502.8251953125,1018.5530395507812,84
527.1254272460938,1047.168701171875,85
535.9099731445312,1083.59228515625,86
546.2974853515625,1102.388916015625,87
556.600341796875,1103.3226318359375,88
