X,Y,Frame
136.69891357421875,399.3732604980469,0
139.1820068359375,381.6888732910156,1
139.8817901611328,369.7327880859375,2
139.45843505859375,366.41845703125,3
142.1686553955078,371.2132568359375,4
166.32125854492188,365.59130859375,5
196.84442138671875,358.37603759765625,6
226.8466796875,356.0732116699219,7
248.46005249023438,367.3587341308594,8
269.2957763671875,379.1307373046875,9
292.7644958496094,391.6575927734375,10
319.3205871582031,399.9238586425781,11
357.92828369140625,400.47320556640625,12
398.1359558105469,399.16033935546875,13
437.80328369140625,396.30242919921875,14
468.07611083984375,400.5224304199219,15
497.11114501953125,401.8123474121094,16
526.4212646484375,397.6932373046875,17
554.7389526367188,391.3590393066406,18
579.2575073242188,388.7090759277344,19
588.9860229492188,397.04656982421875,20
602.0592041015625,398.92584228515625,21
607.9580688476562,409.0921936035156,22
596.2911376953125,434.39093017578125,23
578.0374145507812,461.698974609375,24
555.6394653320312,494.1671447753906,25
521.9632568359375,544.1004028320312,26
494.1910400390625,594.261474609375,27
472.4022216796875,640.3062744140625,28
444.6184997558594,689.61767578125,29
417.1584777832031,739.1568603515625,30
385.5489196777344,796.808837890625,31
374.1668701171875,835.7916870117188,32
360.34600830078125,874.6221923828125,33
347.7720947265625,910.353759765625,34
336.82147216796875,940.7772827148438,35
321.79254150390625,971.3250122070312,36
313.6504211425781,990.2124633789062,37
300.8734130859375,1010.2293090820312,38
289.0531005859375,1028.6820068359375,39
280.4744567871094,1042.6890869140625,40
272.9776611328125,1055.3331298828125,41
269.03167724609375,1064.1131591796875,42
266.5828857421875,1070.6456298828125,43
266.6513671875,1074.6168212890625,44
264.3366394042969,1080.376220703125,45
266.2440490722656,1080.1309814453125,46
266.4371337890625,1079.244384765625,47
