X,Y,Frame
448.3329772949219,996.7512817382812,0
518.4805908203125,1054.0982666015625,1
564.7096557617188,1100.689453125,2
602.573974609375,1121.0771484375,3
620.5339965820312,1130.400390625,4
625.1425170898438,1132.0272216796875,5
623.8228759765625,1125.7393798828125,6
612.3750610351562,1117.419921875,7
601.2348022460938,1104.189453125,8
596.2796630859375,1082.8240966796875,9
593.4474487304688,1063.2149658203125,10
587.4144287109375,1049.1865234375,11
575.8446044921875,1041.8900146484375,12
565.1875610351562,1037.322509765625,13
558.5725708007812,1031.572265625,14
555.8416748046875,1024.712890625,15
552.6027221679688,1015.5145874023438,16
545.3653564453125,1013.479736328125,17
534.3099975585938,1013.4427490234375,18
515.0718994140625,1012.5176391601562,19
499.48870849609375,1005.5860595703125,20
481.6393737792969,1002.9986572265625,21
468.0133972167969,998.1082763671875,22
454.2267150878906,990.3419799804688,23
443.2041015625,982.2212524414062,24
441.5835876464844,975.4094848632812,25
443.5464172363281,969.423583984375,26
444.0546875,966.9423828125,27
449.0243225097656,965.9293212890625,28
465.0577392578125,957.3960571289062,29
483.0550537109375,936.5386352539062,30
497.4402160644531,910.390869140625,31
503.531005859375,879.0465698242188,32
507.18426513671875,844.2132568359375,33
508.37725830078125,808.917724609375,34
508.5536804199219,772.6595458984375,35
502.3512878417969,740.0342407226562,36
503.4010925292969,701.4443969726562,37
508.18316650390625,655.5615844726562,38
500.08880615234375,626.6427001953125,39
486.5543212890625,603.4766235351562,40
472.3690185546875,579.2059936523438,41
454.0400695800781,556.0265502929688,42
421.7594909667969,547.4656982421875,43
388.07275390625,542.49072265625,44
353.35394287109375,544.3706665039062,45
311.1751708984375,552.8663330078125,46
276.90704345703125,549.75341796875,47
234.71717834472656,552.3169555664062,48
191.0726776123047,560.4208374023438,49
155.76341247558594,570.3529663085938,50
124.54893493652344,602.153564453125,51
95.90587615966797,676.2237548828125,52
83.19644927978516,760.620849609375,53
91.0863265991211,837.9390869140625,54
110.83062744140625,905.9497680664062,55
140.0771942138672,959.3233032226562,56
160.79022216796875,1020.693603515625,57
206.57359313964844,1047.24755859375,58
259.6426696777344,1049.189453125,59
308.78173828125,1039.9610595703125,60
341.2978515625,1039.345703125,61
374.00347900390625,1031.43017578125,62
408.1438903808594,1015.791748046875,63
423.1979675292969,1012.935791015625,64
433.7415771484375,1008.3007202148438,65
440.5924987792969,1000.3773193359375,66
450.6972351074219,992.1876220703125,67
453.54443359375,990.4678955078125,68
451.2963562011719,986.212890625,69
445.92730712890625,978.88623046875,70
436.10699462890625,972.1563110351562,71
427.8195495605469,949.6190185546875,72
414.01641845703125,925.7324829101562,73
391.74383544921875,913.8679809570312,74
374.2250671386719,901.3278198242188,75
361.7370910644531,879.6038818359375,76
340.054931640625,870.3507690429688,77
318.55511474609375,866.7744140625,78
309.4465026855469,851.249755859375,79
302.41448974609375,838.3228759765625,80
298.4054260253906,829.2481689453125,0
