X,Y,Frame
524.6102294921875,904.5466918945312,2
572.912353515625,926.2634887695312,3
599.841796875,937.6609497070312,4
604.0593872070312,916.4531860351562,5
593.6627197265625,898.5928955078125,6
582.1898803710938,875.9590454101562,7
566.1082153320312,856.0885620117188,8
549.4357299804688,838.47021484375,9
539.869873046875,802.5573120117188,10
533.9769287109375,765.2374877929688,11
525.23046875,736.0028076171875,12
507.93597412109375,702.604736328125,13
504.43695068359375,636.6696166992188,14
485.2262268066406,594.7495727539062,15
473.1523132324219,549.7816772460938,16
455.010986328125,525.9872436523438,17
453.55682373046875,496.2510986328125,18
445.3833312988281,485.4451904296875,19
442.56201171875,476.5482482910156,20
440.4834289550781,472.5634460449219,21
442.9574279785156,466.916748046875,22
447.2337341308594,464.18292236328125,23
455.03851318359375,451.842529296875,24
454.1071472167969,447.14520263671875,25
462.3262023925781,427.0260925292969,26
452.3521423339844,412.3740234375,27
438.42254638671875,406.60015869140625,28
414.59173583984375,413.5171203613281,29
403.25128173828125,407.38226318359375,30
385.8049621582031,408.400146484375,31
340.4825744628906,428.3885803222656,32
300.81683349609375,454.5968017578125,33
206.7445831298828,556.3218994140625,34
163.48764038085938,600.7376708984375,35
149.34158325195312,616.71923828125,36
158.89260864257812,614.5557250976562,37
165.3242950439453,621.3121948242188,38
189.1738739013672,632.82568359375,39
220.42153930664062,652.254150390625,40
233.66494750976562,688.2245483398438,41
275.1297912597656,710.8700561523438,42
303.7489318847656,741.7841186523438,43
331.4656677246094,758.30810546875,44
358.40386962890625,767.9400634765625,45
376.13818359375,777.0186157226562,46
401.70263671875,785.2470703125,47
418.0650939941406,798.0158081054688,48
429.77911376953125,810.8026733398438,49
441.0693359375,817.0010375976562,50
451.237548828125,835.4473266601562,51
473.4366455078125,856.4180908203125,52
493.72515869140625,879.7997436523438,53
520.313232421875,892.1251220703125,54
544.9127807617188,905.6273803710938,55
561.6992797851562,919.6650390625,56
580.5560913085938,926.2449951171875,57
589.6514892578125,935.6595458984375,58
600.7644653320312,936.5087890625,59
615.8281860351562,930.5607299804688,60
611.9826049804688,939.323486328125,61
605.9244384765625,951.16357421875,62
593.6484375,989.9652099609375,63
590.2757568359375,1028.8192138671875,64
588.8067016601562,1069.873291015625,65
610.0763549804688,1099.16162109375,66
621.61279296875,1139.3067626953125,67
630.7188720703125,1174.0269775390625,68
628.9730834960938,1215.0123291015625,69
640.2778930664062,1233.333740234375,70
652.6032104492188,1225.00244140625,71
654.8390502929688,1214.6434326171875,72
653.7191162109375,1169.53271484375,73
640.8190307617188,1125.3914794921875,74
629.3273315429688,1081.46337890625,75
618.7188720703125,1041.32470703125,76
606.3626098632812,1009.8616333007812,77
591.4557495117188,982.2888793945312,78
582.4581298828125,965.2516479492188,79
573.6279296875,952.5792236328125,80
555.648681640625,940.8115234375,81
547.5186157226562,929.4777221679688,82
544.9547729492188,917.7215576171875,83
533.4868774414062,914.5980224609375,84
521.9274291992188,914.2166748046875,85
515.3593139648438,907.3549194335938,86
516.1371459960938,905.0573120117188,87
514.3059692382812,904.3202514648438,88
502.712158203125,890.6588745117188,89
489.3509521484375,877.3518676757812,90
470.031982421875,863.1639404296875,91
446.3409118652344,849.4700927734375,92
425.0000915527344,840.3077392578125,93
405.17138671875,828.2681884765625,94
392.6247863769531,808.4266967773438,95
374.776611328125,775.5774536132812,96
352.9758605957031,755.00390625,97
336.8411865234375,733.7730712890625,98
322.8121643066406,715.7066040039062,99
305.39483642578125,704.474853515625,100
290.7074279785156,693.8078002929688,101
278.7242431640625,686.7866821289062,102
268.3728332519531,683.5496215820312,103
268.75628662109375,671.592041015625,104
259.461181640625,650.1459350585938,105
233.8929901123047,640.0947265625,106
215.86070251464844,628.0083618164062,107
195.3455810546875,620.5112915039062,108
176.83473205566406,619.2665405273438,109
159.1866912841797,626.5015258789062,110
143.7277374267578,635.3258056640625,111
140.10679626464844,640.2008056640625,112
136.50537109375,646.7305297851562,113
132.09814453125,657.2733154296875,114
132.6259765625,676.0519409179688,115
136.95587158203125,702.2153930664062,116
146.1089630126953,733.6255493164062,117
158.55593872070312,766.7943115234375,118
169.669189453125,800.1732788085938,119
174.3158416748047,856.955810546875,120
190.09457397460938,890.4593505859375,121
196.92193603515625,925.2371215820312,122
175.00387573242188,994.2324829101562,123
175.13775634765625,1031.5543212890625,124
172.6363525390625,1063.3746337890625,125
172.60354614257812,1081.7662353515625,126
175.80796813964844,1095.9337158203125,127
171.08370971679688,1115.3172607421875,128
169.11451721191406,1125.2569580078125,129
174.06207275390625,1118.8309326171875,130
179.9054412841797,1114.4853515625,131
174.0139923095703,1118.0592041015625,132
164.1414031982422,1115.165771484375,133
