X,Y,Frame
109.98878479003906,670.98876953125,0
118.28047180175781,651.5112915039062,1
119.8171615600586,640.817138671875,2
137.57298278808594,610.9451904296875,3
157.3641357421875,574.9083862304688,4
205.50030517578125,505.50030517578125,5
250.8400115966797,452.38592529296875,6
316.5412902832031,389.5412902832031,7
355.1850891113281,363.4359130859375,8
383.4598388671875,358.85382080078125,9
422.6986389160156,363.7099304199219,10
458.27703857421875,391.296875,11
469.2847595214844,460.6683349609375,12
456.4025573730469,566.4882202148438,13
452.89044189453125,672.4052734375,14
452.5379638671875,773.5379638671875,15
438.3478088378906,868.9302978515625,16
410.9327392578125,946.9327392578125,17
373.01959228515625,1003.6162109375,18
322.1673583984375,1052.37158203125,19
271.2082824707031,1088.294189453125,20
226.74342346191406,1105.487548828125,21
197.02670288085938,1099.5020751953125,22
162.7769775390625,1090.0281982421875,23
126.47848510742188,1083.0855712890625,24
102.87366485595703,1072.97119140625,25
98.83727264404297,1058.4114990234375,26
118.76236724853516,1049.3092041015625,27
165.60574340820312,1043.106689453125,28
230.8845977783203,1042.9744873046875,29
307.4880065917969,1041.38671875,30
382.63726806640625,1043.6556396484375,31
439.1825866699219,1059.0841064453125,32
503.6393737792969,1070.9410400390625,33
556.9596557617188,1089.04443359375,34
589.543701171875,1109.3843994140625,35
616.2391357421875,1124.95751953125,36
639.7964477539062,1137.6591796875,37
650.779296875,1146.7412109375,38
662.0128784179688,1148.9007568359375,39
658.4191284179688,1147.4891357421875,0
