epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,64.4505,0.80857,0.66806,1.04413,0.99383,0.9,0.98196,0.54837,1.43681,0.91868,1.42034,0.0017294,0.0017294,0.0017294
43,65.8723,0.8903,0.72586,1.07341,0.99538,1,0.995,0.64644,1.2272,0.82282,1.28816,0.0017228,0.0017228,0.0017228
44,67.4019,0.78732,0.685,1.04377,0.97913,1,0.995,0.6975,0.91975,0.72551,1.06326,0.0017162,0.0017162,0.0017162
45,68.867,0.75064,0.62486,1.02054,0.98683,1,0.995,0.72348,0.89367,0.66716,1.08075,0.0017096,0.0017096,0.0017096
46,70.8569,0.77362,0.66932,1.02998,0.99468,1,0.995,0.70813,0.92226,0.63756,1.09585,0.001703,0.001703,0.001703
47,72.5549,0.82036,0.64372,1.04203,0.99621,1,0.995,0.76664,0.84309,0.55723,1.06963,0.0016964,0.0016964,0.0016964
48,74.1271,0.74728,0.65755,1.01419,0.99686,1,0.995,0.76987,0.918,0.55901,1.06762,0.0016898,0.0016898,0.0016898
49,75.6516,0.88846,0.70198,1.05633,0.99695,1,0.995,0.78838,0.86123,0.52609,1.04308,0.0016832,0.0016832,0.0016832
50,77.1687,0.83256,0.72143,1.03565,0.99677,1,0.995,0.80248,0.73865,0.49668,0.95799,0.0016766,0.0016766,0.0016766
51,78.759,0.80108,0.64659,1.01678,0.99684,1,0.995,0.79557,0.72699,0.50841,0.94399,0.00167,0.00167,0.00167
52,80.1895,0.74121,0.64264,1.01558,0.99677,1,0.995,0.77574,0.7777,0.55677,0.97475,0.0016634,0.0016634,0.0016634
53,81.636,0.75986,0.66638,1.002,0.99682,1,0.995,0.75025,0.8066,0.52062,0.98298,0.0016568,0.0016568,0.0016568
54,83.0701,0.73064,0.61586,1.0184,0.99674,1,0.995,0.70825,0.91544,0.56247,1.02508,0.0016502,0.0016502,0.0016502
55,84.4775,0.79866,0.69618,1.01926,0.99662,1,0.995,0.76138,0.86218,0.5253,1.00838,0.0016436,0.0016436,0.0016436
56,85.9306,0.74583,0.61485,0.96914,0.99436,1,0.995,0.72203,0.9454,0.57335,1.06095,0.001637,0.001637,0.001637
57,87.3454,0.86471,0.65706,1.06272,0.99251,1,0.995,0.72451,0.98289,0.55849,1.09704,0.0016304,0.0016304,0.0016304
58,88.8315,0.79588,0.66301,1.0531,0.99602,1,0.995,0.73393,0.96314,0.52805,1.08175,0.0016238,0.0016238,0.0016238
59,90.2871,0.76444,0.60846,1.00212,0.99686,1,0.995,0.76848,0.9283,0.53713,1.04831,0.0016172,0.0016172,0.0016172
60,91.7554,0.77789,0.62397,1.02622,0.99677,1,0.995,0.77138,0.7467,0.46622,0.96278,0.0016106,0.0016106,0.0016106
61,93.1665,0.76736,0.57161,0.99923,0.99678,1,0.995,0.74897,0.88195,0.48353,1.0077,0.001604,0.001604,0.001604
62,94.5927,0.80324,0.61417,1.04393,0.99686,1,0.995,0.67611,1.04495,0.5367,1.11483,0.0015974,0.0015974,0.0015974
63,96.0438,0.71762,0.56685,0.99659,0.99684,1,0.995,0.69668,1.02278,0.50699,1.11666,0.0015908,0.0015908,0.0015908
64,97.513,0.74729,0.59072,1.01206,0.99627,1,0.995,0.74993,0.87548,0.50213,1.02664,0.0015842,0.0015842,0.0015842
65,98.9486,0.77822,0.62528,1.04504,0.99478,1,0.995,0.79164,0.80182,0.58896,0.98354,0.0015776,0.0015776,0.0015776
66,100.432,0.77075,0.61057,1.02186,0.99534,1,0.995,0.7815,0.78188,0.5712,0.96763,0.001571,0.001571,0.001571
67,101.905,0.71775,0.55582,0.99954,0.99531,1,0.995,0.73016,1.00333,0.59182,1.05337,0.0015644,0.0015644,0.0015644
68,103.373,0.69469,0.5557,0.99408,0.99447,1,0.995,0.70818,1.01328,0.64158,1.11797,0.0015578,0.0015578,0.0015578
69,104.812,0.66979,0.55807,0.98455,0.99001,1,0.995,0.73974,0.94877,0.74095,1.07816,0.0015512,0.0015512,0.0015512
70,106.247,0.73771,0.59419,1.01217,0.98944,1,0.995,0.74866,0.94691,0.89747,1.05773,0.0015446,0.0015446,0.0015446
71,107.649,0.73479,0.56351,0.98894,0.98508,1,0.995,0.71893,0.95336,0.9652,1.07657,0.001538,0.001538,0.001538
72,109.08,0.7133,0.53706,0.99083,0.99458,1,0.995,0.69701,1.0538,0.80424,1.1311,0.0015314,0.0015314,0.0015314
73,110.525,0.74659,0.58868,1.04053,0.9939,1,0.995,0.69096,1.13567,0.77021,1.17881,0.0015248,0.0015248,0.0015248
74,112.569,0.77866,0.57622,1.01891,0.99112,1,0.995,0.64598,1.13555,0.69898,1.21892,0.0015182,0.0015182,0.0015182
75,114.001,0.74966,0.58417,0.98777,0.92048,0.9,0.98328,0.62866,1.25005,0.69928,1.31736,0.0015116,0.0015116,0.0015116
76,115.425,0.76805,0.57578,1.01072,0.97189,0.95,0.95705,0.60926,1.26848,0.72993,1.30365,0.001505,0.001505,0.001505
77,116.856,0.71955,0.56831,0.99752,0.99432,1,0.995,0.66482,1.09479,0.61447,1.18753,0.0014984,0.0014984,0.0014984
78,118.279,0.69361,0.54825,0.98281,0.9942,1,0.995,0.70031,1.05611,0.53396,1.15285,0.0014918,0.0014918,0.0014918
79,119.707,0.68034,0.5296,0.98679,0.99487,1,0.995,0.6932,1.09227,0.51598,1.1495,0.0014852,0.0014852,0.0014852
80,121.167,0.67396,0.51578,0.97661,0.99339,1,0.995,0.6775,1.20865,0.49591,1.30074,0.0014786,0.0014786,0.0014786
81,122.589,0.66192,0.51172,0.96507,0.99304,1,0.995,0.67954,1.187,0.48832,1.2733,0.001472,0.001472,0.001472
82,124.002,0.71223,0.53543,0.99424,0.99468,1,0.995,0.72619,1.02053,0.46255,1.14226,0.0014654,0.0014654,0.0014654
83,125.437,0.6793,0.52838,0.99261,0.99667,1,0.995,0.76072,0.87186,0.42091,1.04997,0.0014588,0.0014588,0.0014588
84,126.927,0.6961,0.52888,1.01382,0.9968,1,0.995,0.76486,0.84074,0.40106,1.01233,0.0014522,0.0014522,0.0014522
85,128.48,0.70258,0.53375,0.9808,0.99612,1,0.995,0.75846,0.86918,0.40956,1.00638,0.0014456,0.0014456,0.0014456
86,130.001,0.72479,0.59389,1.01932,0.99105,1,0.995,0.78077,0.87035,0.46937,1.00354,0.001439,0.001439,0.001439
87,131.431,0.66959,0.48518,0.97791,0.95749,1,0.995,0.81016,0.75175,0.48498,0.96763,0.0014324,0.0014324,0.0014324
88,132.952,0.65924,0.50439,0.97377,0.99168,1,0.995,0.7972,0.72285,0.47292,0.96716,0.0014258,0.0014258,0.0014258
89,134.402,0.67192,0.50906,0.98355,0.99061,1,0.995,0.79569,0.71818,0.46864,0.95784,0.0014192,0.0014192,0.0014192
90,135.877,0.70914,0.56477,1.00085,0.9957,1,0.995,0.83225,0.62357,0.42336,0.93419,0.0014126,0.0014126,0.0014126
91,137.425,0.69339,0.54546,0.96843,0.99524,1,0.995,0.84177,0.6365,0.43532,0.93158,0.001406,0.001406,0.001406
92,139.095,0.6638,0.49936,0.98184,0.99464,1,0.995,0.78502,0.73198,0.51901,0.955,0.0013994,0.0013994,0.0013994
93,140.559,0.71982,0.53664,0.9962,0.99468,1,0.995,0.80724,0.7234,0.51535,0.95037,0.0013928,0.0013928,0.0013928
94,142.055,0.72646,0.52778,1.0218,0.99452,1,0.995,0.81334,0.71933,0.52706,0.95209,0.0013862,0.0013862,0.0013862
95,143.495,0.68376,0.50673,0.97287,0.99431,1,0.995,0.80447,0.73885,0.50983,0.97299,0.0013796,0.0013796,0.0013796
96,144.961,0.65826,0.47357,0.96885,0.99527,1,0.995,0.81281,0.77058,0.48891,0.97262,0.001373,0.001373,0.001373
97,146.398,0.66043,0.49749,0.96833,0.9962,1,0.995,0.82593,0.71467,0.4591,0.95181,0.0013664,0.0013664,0.0013664
98,147.811,0.70489,0.52414,0.97832,0.99687,1,0.995,0.8385,0.65505,0.38281,0.93134,0.0013598,0.0013598,0.0013598
99,149.293,0.67935,0.50278,0.97496,0.9971,1,0.995,0.83011,0.65202,0.36028,0.92403,0.0013532,0.0013532,0.0013532
100,150.732,0.67494,0.5114,0.98359,0.9966,1,0.995,0.8354,0.67936,0.3787,0.94406,0.0013466,0.0013466,0.0013466
101,152.156,0.66123,0.52824,0.97196,0.99705,1,0.995,0.81256,0.74689,0.39345,0.97898,0.00134,0.00134,0.00134
102,154.422,0.69455,0.52411,0.99911,0.99718,1,0.995,0.78638,0.81979,0.42464,1.01442,0.0013334,0.0013334,0.0013334
103,155.973,0.6796,0.52279,0.96922,0.99705,1,0.995,0.79631,0.81658,0.3992,1.0172,0.0013268,0.0013268,0.0013268
104,157.424,0.66371,0.5137,0.96752,0.99679,1,0.995,0.79394,0.79329,0.39395,1.01284,0.0013202,0.0013202,0.0013202
105,158.856,0.63107,0.51625,0.9673,0.99682,1,0.995,0.78908,0.77608,0.40918,1.01423,0.0013136,0.0013136,0.0013136
106,160.302,0.64693,0.49623,0.96541,0.99701,1,0.995,0.7957,0.74001,0.40955,1.00741,0.001307,0.001307,0.001307
107,161.729,0.64393,0.49324,0.97892,0.99721,1,0.995,0.7691,0.75536,0.40864,1.03506,0.0013004,0.0013004,0.0013004
108,163.228,0.6395,0.47727,0.95841,0.99728,1,0.995,0.70098,0.98389,0.45249,1.19553,0.0012938,0.0012938,0.0012938
109,164.648,0.60299,0.46522,0.96187,0.99733,1,0.995,0.7084,0.96434,0.49954,1.1843,0.0012872,0.0012872,0.0012872
110,166.463,0.691,0.45816,0.98625,0.99741,1,0.995,0.72837,0.90913,0.47644,1.15413,0.0012806,0.0012806,0.0012806
111,167.881,0.681,0.50387,0.99611,0.99734,1,0.995,0.75094,0.86349,0.44394,1.11536,0.001274,0.001274,0.001274
112,169.343,0.63725,0.44656,0.95285,0.99728,1,0.995,0.72627,0.94004,0.36947,1.14334,0.0012674,0.0012674,0.0012674
113,170.845,0.70476,0.45369,0.97979,0.99726,1,0.995,0.66699,1.09525,0.42459,1.2564,0.0012608,0.0012608,0.0012608
114,172.253,0.64367,0.46622,0.97408,0.99718,1,0.995,0.67058,1.09821,0.47895,1.27933,0.0012542,0.0012542,0.0012542
115,173.692,0.7033,0.50271,1.01151,0.99274,1,0.995,0.67719,1.04262,0.4841,1.25866,0.0012476,0.0012476,0.0012476
116,175.119,0.60917,0.44573,0.94374,0.99702,1,0.995,0.76517,0.83341,0.41242,1.08413,0.001241,0.001241,0.001241
117,176.562,0.62041,0.43066,0.96337,0.99712,1,0.995,0.80499,0.74469,0.37402,0.99671,0.0012344,0.0012344,0.0012344
118,177.968,0.69246,0.49839,0.9746,0.99711,1,0.995,0.81355,0.7479,0.37784,0.95143,0.0012278,0.0012278,0.0012278
119,179.445,0.66011,0.46105,0.93934,0.99712,1,0.995,0.79813,0.79675,0.3878,0.97451,0.0012212,0.0012212,0.0012212
120,180.877,0.66524,0.45885,0.96711,0.997,1,0.995,0.81723,0.78231,0.34604,0.99071,0.0012146,0.0012146,0.0012146
121,182.326,0.67219,0.47139,0.9852,0.997,1,0.995,0.82535,0.76774,0.34754,0.98831,0.001208,0.001208,0.001208
122,183.764,0.69367,0.50645,0.98138,0.99704,1,0.995,0.8334,0.73145,0.35916,0.96946,0.0012014,0.0012014,0.0012014
123,185.19,0.62644,0.46744,0.94745,0.99705,1,0.995,0.82565,0.75605,0.3608,0.97103,0.0011948,0.0011948,0.0011948
124,186.694,0.72114,0.47807,0.97739,0.99682,1,0.995,0.79187,0.85234,0.36281,1.0072,0.0011882,0.0011882,0.0011882
125,188.176,0.65347,0.48021,0.94336,0.9967,1,0.995,0.7892,0.8327,0.36837,1.00392,0.0011816,0.0011816,0.0011816
126,189.639,0.64069,0.45931,0.97587,0.99661,1,0.995,0.7935,0.81029,0.35612,1.01258,0.001175,0.001175,0.001175
127,191.08,0.61637,0.44205,0.95818,0.99651,1,0.995,0.80475,0.8026,0.37895,1.01751,0.0011684,0.0011684,0.0011684
128,192.576,0.59952,0.42774,0.93437,0.99697,1,0.995,0.77263,0.87056,0.39977,1.06996,0.0011618,0.0011618,0.0011618
129,193.993,0.67866,0.46686,0.99512,0.9972,1,0.995,0.78917,0.85024,0.39668,1.05765,0.0011552,0.0011552,0.0011552
130,195.426,0.66333,0.43522,0.97127,0.99721,1,0.995,0.78232,0.85016,0.3819,1.05069,0.0011486,0.0011486,0.0011486
131,196.856,0.61842,0.45773,0.9692,0.99721,1,0.995,0.77793,0.85144,0.38371,1.03755,0.001142,0.001142,0.001142
132,198.313,0.59525,0.41035,0.94295,0.99724,1,0.995,0.8145,0.75344,0.36173,0.98171,0.0011354,0.0011354,0.0011354
133,199.738,0.57627,0.4126,0.94225,0.99729,1,0.995,0.79775,0.74305,0.35976,0.98489,0.0011288,0.0011288,0.0011288
134,201.174,0.65822,0.44217,0.96636,0.99729,1,0.995,0.79282,0.77991,0.37646,1.01926,0.0011222,0.0011222,0.0011222
135,202.606,0.60196,0.41334,0.95115,0.9973,1,0.995,0.78031,0.81286,0.38376,1.05049,0.0011156,0.0011156,0.0011156
136,204.057,0.60186,0.47079,0.96708,0.99728,1,0.995,0.79955,0.80453,0.36746,1.03879,0.001109,0.001109,0.001109
137,205.491,0.63345,0.43455,0.94764,0.99728,1,0.995,0.79488,0.80672,0.35221,1.04711,0.0011024,0.0011024,0.0011024
138,206.926,0.66568,0.45851,0.96098,0.99723,1,0.995,0.78904,0.82618,0.34898,1.07885,0.0010958,0.0010958,0.0010958
139,208.324,0.65399,0.43912,0.98003,0.99716,1,0.995,0.78739,0.82044,0.36387,1.09822,0.0010892,0.0010892,0.0010892
140,210.518,0.66679,0.46923,0.98055,0.9971,1,0.995,0.81231,0.76966,0.34697,1.07075,0.0010826,0.0010826,0.0010826
141,212.078,0.67715,0.47673,0.98317,0.99713,1,0.995,0.82003,0.74124,0.33653,1.03468,0.001076,0.001076,0.001076
142,213.518,0.63197,0.43846,0.944,0.99715,1,0.995,0.82118,0.73143,0.33689,1.00514,0.0010694,0.0010694,0.0010694
143,214.952,0.63639,0.45102,0.98143,0.99708,1,0.995,0.82232,0.75594,0.34502,0.99402,0.0010628,0.0010628,0.0010628
144,216.412,0.68641,0.51081,1.00111,0.99711,1,0.995,0.78876,0.82603,0.38136,1.03125,0.0010562,0.0010562,0.0010562
145,217.859,0.57293,0.41325,0.93837,0.99714,1,0.995,0.7815,0.8086,0.39324,1.036,0.0010496,0.0010496,0.0010496
146,220.234,0.63044,0.44484,0.94859,0.99719,1,0.995,0.76322,0.79758,0.40052,1.04548,0.001043,0.001043,0.001043
147,221.73,0.63702,0.46727,0.96698,0.99717,1,0.995,0.80724,0.76392,0.39074,1.02678,0.0010364,0.0010364,0.0010364
148,223.165,0.62648,0.44209,0.97073,0.99709,1,0.995,0.82986,0.7412,0.36193,1.01017,0.0010298,0.0010298,0.0010298
149,224.585,0.6672,0.48105,0.96892,0.99708,1,0.995,0.82144,0.7661,0.36631,1.01373,0.0010232,0.0010232,0.0010232
150,226.002,0.64755,0.4724,0.9649,0.99701,1,0.995,0.82744,0.78047,0.36926,1.01,0.0010166,0.0010166,0.0010166
151,227.449,0.68072,0.46435,0.96389,0.99698,1,0.995,0.81321,0.80934,0.36749,1.01426,0.00101,0.00101,0.00101
152,228.899,0.6311,0.46666,0.94825,0.99706,1,0.995,0.80997,0.76999,0.34776,0.98571,0.0010034,0.0010034,0.0010034
153,230.326,0.59579,0.4565,0.9537,0.99713,1,0.995,0.8269,0.68902,0.34469,0.94922,0.0009968,0.0009968,0.0009968
154,231.752,0.5903,0.40153,0.93046,0.99716,1,0.995,0.83683,0.66302,0.33487,0.94295,0.0009902,0.0009902,0.0009902
155,233.181,0.596,0.41584,0.94393,0.99717,1,0.995,0.83596,0.65272,0.33779,0.93841,0.0009836,0.0009836,0.0009836
156,234.633,0.59123,0.45066,0.96647,0.99717,1,0.995,0.83252,0.66746,0.31252,0.95846,0.000977,0.000977,0.000977
157,236.072,0.61114,0.4223,0.9682,0.99713,1,0.995,0.83081,0.68528,0.3211,0.9661,0.0009704,0.0009704,0.0009704
158,237.509,0.57896,0.42602,0.92629,0.99713,1,0.995,0.82244,0.72451,0.33566,0.98363,0.0009638,0.0009638,0.0009638
159,239.016,0.57878,0.4145,0.95336,0.99721,1,0.995,0.81589,0.75323,0.35988,0.99886,0.0009572,0.0009572,0.0009572
160,240.453,0.57704,0.41354,0.95363,0.99729,1,0.995,0.80388,0.76657,0.36145,1.01948,0.0009506,0.0009506,0.0009506
161,241.932,0.58714,0.41379,0.95185,0.99728,1,0.995,0.80001,0.76004,0.3746,1.02053,0.000944,0.000944,0.000944
162,243.395,0.55731,0.3982,0.93934,0.99732,1,0.995,0.80831,0.73413,0.3655,1.00494,0.0009374,0.0009374,0.0009374
163,244.821,0.5864,0.40638,0.93643,0.99735,1,0.995,0.82131,0.68841,0.36257,0.96685,0.0009308,0.0009308,0.0009308
164,246.274,0.58725,0.44065,0.94791,0.99734,1,0.995,0.83878,0.67654,0.32712,0.93068,0.0009242,0.0009242,0.0009242
165,247.714,0.57706,0.40724,0.93111,0.99733,1,0.995,0.85145,0.69248,0.31906,0.9409,0.0009176,0.0009176,0.0009176
166,249.228,0.58948,0.4307,0.94891,0.99732,1,0.995,0.8375,0.70698,0.30593,0.95549,0.000911,0.000911,0.000911
167,250.675,0.55603,0.40032,0.93546,0.99728,1,0.995,0.85084,0.71099,0.31114,0.95976,0.0009044,0.0009044,0.0009044
168,252.121,0.60447,0.44322,0.94665,0.99728,1,0.995,0.83161,0.71299,0.31582,0.9709,0.0008978,0.0008978,0.0008978
169,253.534,0.6228,0.44633,0.97872,0.99727,1,0.995,0.83249,0.69169,0.29535,0.95823,0.0008912,0.0008912,0.0008912
170,254.976,0.59982,0.41474,0.93751,0.9973,1,0.995,0.85763,0.67962,0.2856,0.94576,0.0008846,0.0008846,0.0008846
171,256.524,0.6426,0.44245,0.97816,0.99727,1,0.995,0.84416,0.70002,0.29327,0.95403,0.000878,0.000878,0.000878
172,257.957,0.59352,0.42729,0.9528,0.99722,1,0.995,0.83127,0.76227,0.30183,0.99326,0.0008714,0.0008714,0.0008714
173,259.384,0.6657,0.44961,0.94116,0.99719,1,0.995,0.80528,0.79926,0.31252,1.01217,0.0008648,0.0008648,0.0008648
174,260.856,0.63688,0.44489,0.98673,0.99716,1,0.995,0.79479,0.8361,0.30987,1.02916,0.0008582,0.0008582,0.0008582
175,262.275,0.55212,0.43573,0.93282,0.99718,1,0.995,0.79536,0.83706,0.31446,1.03173,0.0008516,0.0008516,0.0008516
176,263.695,0.55901,0.40094,0.93142,0.99727,1,0.995,0.83387,0.69205,0.30442,0.95632,0.000845,0.000845,0.000845
177,265.107,0.52619,0.36746,0.90847,0.99733,1,0.995,0.84748,0.61143,0.28359,0.92025,0.0008384,0.0008384,0.0008384
178,266.525,0.51663,0.37918,0.93003,0.9973,1,0.995,0.85556,0.5811,0.26496,0.90512,0.0008318,0.0008318,0.0008318
179,268.62,0.56239,0.37906,0.93829,0.99732,1,0.995,0.87306,0.58379,0.29003,0.90355,0.0008252,0.0008252,0.0008252
180,270.411,0.60767,0.39566,0.95841,0.99728,1,0.995,0.84509,0.6523,0.30607,0.93116,0.0008186,0.0008186,0.0008186
181,271.847,0.61452,0.45412,0.96455,0.99726,1,0.995,0.82475,0.74801,0.31386,0.97006,0.000812,0.000812,0.000812
182,273.285,0.56871,0.35823,0.95548,0.99725,1,0.995,0.8014,0.86556,0.3466,1.02339,0.0008054,0.0008054,0.0008054
183,275.013,0.50692,0.37035,0.92726,0.99729,1,0.995,0.79396,0.91629,0.33405,1.06928,0.0007988,0.0007988,0.0007988
184,276.443,0.55938,0.38518,0.93854,0.99738,1,0.995,0.82819,0.77198,0.30602,1.01822,0.0007922,0.0007922,0.0007922
185,277.853,0.56421,0.37542,0.93244,0.99734,1,0.995,0.84257,0.69438,0.30862,0.98492,0.0007856,0.0007856,0.0007856
186,279.285,0.64541,0.46642,0.95152,0.9973,1,0.995,0.86782,0.63606,0.30071,0.95534,0.000779,0.000779,0.000779
187,280.704,0.54159,0.4007,0.92287,0.99735,1,0.995,0.86326,0.64982,0.31375,0.95635,0.0007724,0.0007724,0.0007724
188,282.159,0.58334,0.43301,0.9692,0.99732,1,0.995,0.8431,0.69652,0.33321,0.97307,0.0007658,0.0007658,0.0007658
189,283.609,0.58829,0.43112,0.95209,0.99729,1,0.995,0.84216,0.6846,0.31524,0.96754,0.0007592,0.0007592,0.0007592
190,285.031,0.59086,0.42477,0.94435,0.99732,1,0.995,0.83942,0.68112,0.30309,0.96038,0.0007526,0.0007526,0.0007526
191,286.462,0.55508,0.4014,0.92762,0.99731,1,0.995,0.83725,0.69285,0.29752,0.96432,0.000746,0.000746,0.000746
192,287.906,0.59366,0.42613,0.95894,0.99732,1,0.995,0.80069,0.78554,0.30828,1.02713,0.0007394,0.0007394,0.0007394
193,289.351,0.56287,0.39665,0.93389,0.9973,1,0.995,0.76531,0.83588,0.3266,1.06488,0.0007328,0.0007328,0.0007328
194,290.771,0.55758,0.38373,0.94251,0.99729,1,0.995,0.7724,0.85597,0.34981,1.08358,0.0007262,0.0007262,0.0007262
195,292.19,0.54199,0.39001,0.94302,0.99727,1,0.995,0.78797,0.8651,0.3673,1.09423,0.0007196,0.0007196,0.0007196
196,293.674,0.57197,0.41379,0.92858,0.99725,1,0.995,0.80172,0.79452,0.33306,1.04205,0.000713,0.000713,0.000713
