epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,72.7828,0.58533,0.51383,0.86989,0.99882,1,0.995,0.89544,0.49661,0.4168,0.8437,0.001604,0.001604,0.001604
22,76.0646,0.59762,0.52838,0.87688,0.99884,1,0.995,0.90346,0.4155,0.38211,0.81286,0.0015842,0.0015842,0.0015842
23,79.3511,0.55693,0.51299,0.85595,0.99888,1,0.995,0.90891,0.44495,0.40321,0.8254,0.0015644,0.0015644,0.0015644
24,82.7236,0.57582,0.4971,0.87169,0.99877,1,0.995,0.90744,0.42592,0.38303,0.81579,0.0015446,0.0015446,0.0015446
25,86.0284,0.56516,0.47488,0.85376,0.99892,1,0.995,0.91972,0.4494,0.38049,0.83506,0.0015248,0.0015248,0.0015248
26,89.4068,0.5768,0.49624,0.87147,0.99887,1,0.995,0.91938,0.40646,0.37243,0.82474,0.001505,0.001505,0.001505
27,93.21,0.59062,0.49938,0.87564,0.99813,1,0.995,0.91681,0.40168,0.36293,0.8329,0.0014852,0.0014852,0.0014852
28,96.5396,0.57871,0.47818,0.86927,0.98865,1,0.995,0.9016,0.46316,0.38847,0.85305,0.0014654,0.0014654,0.0014654
29,99.8458,0.57379,0.48226,0.89677,0.99881,1,0.995,0.9235,0.41213,0.35108,0.83892,0.0014456,0.0014456,0.0014456
30,103.175,0.56987,0.43622,0.8502,0.99881,1,0.995,0.92128,0.41534,0.34102,0.83096,0.0014258,0.0014258,0.0014258
31,106.424,0.5948,0.45754,0.87179,0.99888,1,0.995,0.91641,0.41284,0.33827,0.83154,0.001406,0.001406,0.001406
32,109.679,0.53669,0.43185,0.84625,0.99889,1,0.995,0.93228,0.39676,0.35254,0.82404,0.0013862,0.0013862,0.0013862
33,113.073,0.51359,0.41116,0.83731,0.99886,1,0.995,0.91916,0.39335,0.3259,0.82136,0.0013664,0.0013664,0.0013664
34,116.404,0.51271,0.41349,0.8583,0.99887,1,0.995,0.91489,0.41845,0.33803,0.82656,0.0013466,0.0013466,0.0013466
35,119.689,0.52312,0.40717,0.8464,0.99879,1,0.995,0.91817,0.41219,0.33173,0.82303,0.0013268,0.0013268,0.0013268
36,123.031,0.51946,0.39532,0.85253,0.99887,1,0.995,0.90675,0.43449,0.32396,0.83179,0.001307,0.001307,0.001307
37,126.3,0.52928,0.40353,0.844,0.99892,1,0.995,0.92381,0.41115,0.3281,0.82916,0.0012872,0.0012872,0.0012872
38,129.562,0.51736,0.41636,0.86771,0.99892,1,0.995,0.92612,0.42634,0.32682,0.83137,0.0012674,0.0012674,0.0012674
39,132.85,0.54038,0.41005,0.85287,0.99891,1,0.995,0.92325,0.4128,0.33088,0.83019,0.0012476,0.0012476,0.0012476
40,136.163,0.54048,0.40327,0.88085,0.99891,1,0.995,0.93355,0.39895,0.31106,0.83103,0.0012278,0.0012278,0.0012278
41,139.526,0.53124,0.3962,0.87141,0.99894,1,0.995,0.93584,0.36597,0.29924,0.81823,0.001208,0.001208,0.001208
42,142.845,0.51786,0.38439,0.86158,0.99897,1,0.995,0.92882,0.37058,0.30382,0.81753,0.0011882,0.0011882,0.0011882
43,146.407,0.54399,0.41301,0.8695,0.99895,1,0.995,0.92718,0.39329,0.296,0.8241,0.0011684,0.0011684,0.0011684
44,149.792,0.54352,0.38584,0.84723,0.99889,1,0.995,0.92826,0.40112,0.29688,0.8321,0.0011486,0.0011486,0.0011486
45,153.164,0.54811,0.39158,0.88388,0.99888,1,0.995,0.9208,0.41848,0.32049,0.84329,0.0011288,0.0011288,0.0011288
46,156.446,0.53482,0.3965,0.86109,0.99884,1,0.995,0.92338,0.40563,0.29801,0.83264,0.001109,0.001109,0.001109
47,159.748,0.5067,0.37973,0.85729,0.99891,1,0.995,0.92971,0.40396,0.30743,0.83066,0.0010892,0.0010892,0.0010892
48,163.005,0.50799,0.36285,0.83733,0.99893,1,0.995,0.92751,0.38738,0.28757,0.82826,0.0010694,0.0010694,0.0010694
49,166.253,0.51844,0.3647,0.84957,0.99894,1,0.995,0.92988,0.38327,0.28907,0.82733,0.0010496,0.0010496,0.0010496
50,169.493,0.51381,0.37064,0.85089,0.9989,1,0.995,0.93279,0.39317,0.28645,0.82667,0.0010298,0.0010298,0.0010298
51,172.767,0.50421,0.364,0.85335,0.99886,1,0.995,0.92175,0.40741,0.30233,0.83252,0.00101,0.00101,0.00101
52,176.068,0.53701,0.37473,0.85588,0.99893,1,0.995,0.92498,0.38767,0.29675,0.82854,0.0009902,0.0009902,0.0009902
53,179.319,0.50744,0.36162,0.85086,0.99891,1,0.995,0.926,0.38039,0.28323,0.82111,0.0009704,0.0009704,0.0009704
54,182.608,0.49462,0.34986,0.85524,0.99886,1,0.995,0.94393,0.35715,0.26821,0.81602,0.0009506,0.0009506,0.0009506
55,185.999,0.51969,0.35819,0.83685,0.99888,1,0.995,0.93405,0.3904,0.2808,0.82376,0.0009308,0.0009308,0.0009308
56,189.262,0.49184,0.34876,0.85752,0.99887,1,0.995,0.94745,0.36095,0.27795,0.82086,0.000911,0.000911,0.000911
57,192.665,0.487,0.3465,0.86247,0.99889,1,0.995,0.942,0.36407,0.27529,0.82313,0.0008912,0.0008912,0.0008912
58,196.017,0.48988,0.33915,0.84434,0.99891,1,0.995,0.93789,0.35653,0.26975,0.82248,0.0008714,0.0008714,0.0008714
59,199.306,0.47504,0.33183,0.83325,0.99889,1,0.995,0.94291,0.34529,0.25787,0.82456,0.0008516,0.0008516,0.0008516
60,202.577,0.48024,0.33188,0.8402,0.99891,1,0.995,0.92712,0.38582,0.274,0.82685,0.0008318,0.0008318,0.0008318
61,205.929,0.45552,0.32896,0.83488,0.99891,1,0.995,0.93471,0.34911,0.27441,0.82094,0.000812,0.000812,0.000812
62,209.206,0.47503,0.33931,0.87008,0.99888,1,0.995,0.93123,0.37773,0.27174,0.83156,0.0007922,0.0007922,0.0007922
63,212.462,0.48334,0.33847,0.84393,0.99888,1,0.995,0.93702,0.34988,0.26954,0.82845,0.0007724,0.0007724,0.0007724
64,215.752,0.50817,0.34786,0.85361,0.99886,1,0.995,0.94169,0.34584,0.26202,0.82069,0.0007526,0.0007526,0.0007526
65,219.016,0.49397,0.34587,0.83927,0.99891,1,0.995,0.91978,0.39809,0.25465,0.83292,0.0007328,0.0007328,0.0007328
66,222.291,0.47949,0.33687,0.83446,0.99891,1,0.995,0.9509,0.33865,0.26495,0.81545,0.000713,0.000713,0.000713
67,225.646,0.45184,0.31623,0.83143,0.99894,1,0.995,0.95043,0.3356,0.24948,0.81392,0.0006932,0.0006932,0.0006932
68,228.901,0.46913,0.32841,0.85257,0.9989,1,0.995,0.9216,0.42834,0.27264,0.8405,0.0006734,0.0006734,0.0006734
69,232.165,0.48142,0.32939,0.84506,0.9989,1,0.995,0.93783,0.35436,0.2561,0.81572,0.0006536,0.0006536,0.0006536
70,235.414,0.47403,0.32558,0.83277,0.99896,1,0.995,0.94279,0.34583,0.25981,0.81397,0.0006338,0.0006338,0.0006338
71,239.476,0.47457,0.34131,0.84348,0.99891,1,0.995,0.94734,0.34871,0.25292,0.81636,0.000614,0.000614,0.000614
72,242.754,0.46647,0.32911,0.84942,0.99897,1,0.995,0.94184,0.35818,0.249,0.81907,0.0005942,0.0005942,0.0005942
73,246.116,0.4502,0.31303,0.82624,0.99896,1,0.995,0.94427,0.34921,0.23951,0.81906,0.0005744,0.0005744,0.0005744
74,249.429,0.4794,0.31479,0.84617,0.99892,1,0.995,0.94545,0.35512,0.2509,0.82843,0.0005546,0.0005546,0.0005546
75,252.696,0.47315,0.31974,0.83079,0.99887,1,0.995,0.9534,0.34959,0.25593,0.8231,0.0005348,0.0005348,0.0005348
76,256.055,0.45026,0.30397,0.82028,0.99891,1,0.995,0.95312,0.33568,0.24275,0.81568,0.000515,0.000515,0.000515
77,259.311,0.42319,0.29925,0.84222,0.99892,1,0.995,0.95028,0.33816,0.23983,0.81815,0.0004952,0.0004952,0.0004952
78,262.702,0.45277,0.312,0.83339,0.9989,1,0.995,0.94835,0.35409,0.24448,0.81914,0.0004754,0.0004754,0.0004754
79,265.929,0.4514,0.29603,0.84232,0.99891,1,0.995,0.94928,0.34104,0.24386,0.81721,0.0004556,0.0004556,0.0004556
80,269.22,0.45351,0.29786,0.82334,0.9989,1,0.995,0.95502,0.33364,0.24403,0.8178,0.0004358,0.0004358,0.0004358
81,272.541,0.47497,0.31366,0.86336,0.99889,1,0.995,0.94856,0.34665,0.23567,0.82032,0.000416,0.000416,0.000416
82,275.809,0.44679,0.30307,0.83015,0.9989,1,0.995,0.9505,0.35467,0.23355,0.8197,0.0003962,0.0003962,0.0003962
83,279.072,0.43947,0.29367,0.83241,0.99892,1,0.995,0.94353,0.34513,0.23494,0.81861,0.0003764,0.0003764,0.0003764
84,282.28,0.46103,0.30829,0.85255,0.99892,1,0.995,0.95243,0.33906,0.2319,0.81612,0.0003566,0.0003566,0.0003566
85,285.533,0.44393,0.29292,0.8372,0.9989,1,0.995,0.95293,0.3473,0.23957,0.8188,0.0003368,0.0003368,0.0003368
86,288.733,0.41849,0.27796,0.81301,0.99892,1,0.995,0.95926,0.32587,0.23174,0.81481,0.000317,0.000317,0.000317
87,292.021,0.45244,0.29724,0.83645,0.99893,1,0.995,0.96707,0.32086,0.2288,0.81501,0.0002972,0.0002972,0.0002972
88,296.015,0.43136,0.28151,0.83223,0.99892,1,0.995,0.96031,0.32858,0.23416,0.81622,0.0002774,0.0002774,0.0002774
89,299.253,0.42667,0.28288,0.8306,0.99892,1,0.995,0.95398,0.33236,0.22481,0.81706,0.0002576,0.0002576,0.0002576
90,302.508,0.45129,0.29187,0.84225,0.99894,1,0.995,0.95431,0.34268,0.22126,0.82046,0.0002378,0.0002378,0.0002378
91,308.763,0.43757,0.27106,0.80111,0.99892,1,0.995,0.96216,0.33219,0.22054,0.81891,0.000218,0.000218,0.000218
92,312.075,0.41228,0.26119,0.80495,0.99891,1,0.995,0.96393,0.32709,0.22148,0.81601,0.0001982,0.0001982,0.0001982
93,315.238,0.42852,0.26,0.81524,0.9989,1,0.995,0.95858,0.32586,0.21387,0.81547,0.0001784,0.0001784,0.0001784
94,318.681,0.40185,0.25053,0.80252,0.99891,1,0.995,0.96041,0.3239,0.22034,0.81369,0.0001586,0.0001586,0.0001586
95,321.813,0.40763,0.24548,0.81442,0.99892,1,0.995,0.96151,0.3121,0.21673,0.81056,0.0001388,0.0001388,0.0001388
96,324.935,0.40456,0.25117,0.80363,0.99893,1,0.995,0.96554,0.30452,0.20359,0.8111,0.000119,0.000119,0.000119
97,328.045,0.39991,0.24089,0.80132,0.99893,1,0.995,0.9652,0.30961,0.20297,0.81308,9.92e-05,9.92e-05,9.92e-05
98,331.155,0.41129,0.25211,0.79912,0.99893,1,0.995,0.96241,0.311,0.20453,0.81371,7.94e-05,7.94e-05,7.94e-05
99,334.278,0.40582,0.25109,0.81971,0.99893,1,0.995,0.96276,0.31008,0.20029,0.81291,5.96e-05,5.96e-05,5.96e-05
100,337.42,0.4048,0.24366,0.81617,0.99891,1,0.995,0.96396,0.30666,0.19892,0.81247,3.98e-05,3.98e-05,3.98e-05
