epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,32.0221,0.56949,0.70675,0.94789,0.94562,0.95,0.93328,0.74234,0.72706,1.02211,0.98998,0.001868,0.001868,0.001868
22,33.5098,0.57585,0.69535,0.92606,0.93398,0.95,0.96953,0.82276,0.64615,0.91806,0.95595,0.0018614,0.0018614,0.0018614
23,34.9651,0.57677,0.71738,0.96769,0.948,0.95,0.94331,0.80054,0.64761,1.009,0.94179,0.0018548,0.0018548,0.0018548
24,36.4107,0.59641,0.70729,0.96378,0.96006,0.95,0.94615,0.81604,0.58386,0.95259,0.89726,0.0018482,0.0018482,0.0018482
25,37.9298,0.61148,0.69376,0.94896,0.97611,0.95,0.94654,0.8437,0.68703,1.17114,0.93958,0.0018416,0.0018416,0.0018416
26,39.3762,0.66765,0.69757,0.98943,0.91528,0.95,0.94191,0.78896,0.75449,1.41468,0.97937,0.001835,0.001835,0.001835
27,40.8375,0.6531,0.69641,0.97973,0.95415,0.95,0.94888,0.73096,0.87415,1.61881,1.06431,0.0018284,0.0018284,0.0018284
28,42.6665,0.55561,0.6115,0.9302,0.77202,0.95,0.88972,0.56633,1.0654,2.63008,1.15526,0.0018218,0.0018218,0.0018218
29,44.0903,0.58421,0.66637,0.95473,1,0.88242,0.94388,0.66608,0.96688,2.47939,1.10227,0.0018152,0.0018152,0.0018152
30,45.5322,0.60077,0.689,0.95781,0.89943,0.89455,0.92766,0.53157,1.06389,2.27187,1.11146,0.0018086,0.0018086,0.0018086
31,46.9428,0.58418,0.64946,0.96833,0.83191,0.9902,0.9647,0.47636,1.06152,2.12922,1.10929,0.001802,0.001802,0.001802
32,48.3729,0.56175,0.63307,0.92938,0.90102,0.95,0.96449,0.62282,0.88744,1.42241,0.99921,0.0017954,0.0017954,0.0017954
33,49.7985,0.54048,0.60528,0.90085,0.82232,0.95,0.95774,0.74404,0.67676,1.18,0.92352,0.0017888,0.0017888,0.0017888
34,51.206,0.58933,0.6735,0.95334,0.93007,0.95,0.97596,0.85005,0.53698,0.85493,0.88782,0.0017822,0.0017822,0.0017822
35,52.6208,0.58765,0.63869,0.93949,0.94705,0.95,0.98346,0.86741,0.51115,0.74976,0.88392,0.0017756,0.0017756,0.0017756
36,54.1544,0.61486,0.65057,0.97179,0.94073,0.95,0.93644,0.81966,0.57697,0.92804,0.92853,0.001769,0.001769,0.001769
37,55.5786,0.60216,0.62544,0.94567,0.94904,0.93171,0.95193,0.83322,0.57049,0.87757,0.91288,0.0017624,0.0017624,0.0017624
38,56.9926,0.59136,0.58914,0.9529,1,0.99223,0.995,0.87593,0.54266,0.86242,0.88592,0.0017558,0.0017558,0.0017558
39,58.4807,0.55265,0.62387,0.93522,0.95073,1,0.99262,0.87151,0.52501,0.84762,0.87709,0.0017492,0.0017492,0.0017492
40,59.9105,0.55631,0.58499,0.94518,1,0.99339,0.995,0.88776,0.52354,0.64087,0.88832,0.0017426,0.0017426,0.0017426
41,61.4007,0.54008,0.53793,0.93262,1,0.94741,0.99262,0.83306,0.54842,0.68081,0.89496,0.001736,0.001736,0.001736
42,62.8293,0.52354,0.553,0.93014,0.98931,0.95,0.98667,0.79156,0.6408,0.7282,0.94505,0.0017294,0.0017294,0.0017294
43,64.2706,0.56357,0.5969,0.94605,0.94164,0.95,0.94714,0.75061,0.69276,0.83046,0.97527,0.0017228,0.0017228,0.0017228
44,65.789,0.53876,0.56665,0.96069,0.97919,0.9,0.95903,0.8193,0.55696,0.78741,0.92018,0.0017162,0.0017162,0.0017162
45,67.2441,0.56293,0.58003,0.9381,0.98534,0.9,0.94388,0.86391,0.47171,0.80561,0.90083,0.0017096,0.0017096,0.0017096
46,68.7079,0.566,0.57663,0.94242,0.94504,0.95,0.94895,0.86638,0.43826,0.73252,0.88397,0.001703,0.001703,0.001703
47,70.1434,0.55962,0.54593,0.94235,0.94388,0.95,0.95455,0.90968,0.41854,0.76187,0.87844,0.0016964,0.0016964,0.0016964
48,71.6851,0.50886,0.52483,0.92496,0.98481,0.95,0.98667,0.88998,0.47955,0.67374,0.89744,0.0016898,0.0016898,0.0016898
49,73.1169,0.49466,0.49601,0.91866,0.94442,1,0.995,0.91174,0.47034,0.57238,0.87522,0.0016832,0.0016832,0.0016832
50,74.626,0.52855,0.60039,0.94215,0.9468,0.95,0.99045,0.91452,0.49225,0.55954,0.8703,0.0016766,0.0016766,0.0016766
51,77.0783,0.54315,0.50773,0.9121,0.95221,0.99647,0.99262,0.90023,0.51598,0.52052,0.88238,0.00167,0.00167,0.00167
52,78.5075,0.50827,0.52014,0.92491,0.99838,1,0.995,0.89077,0.52699,0.44733,0.88494,0.0016634,0.0016634,0.0016634
53,79.9327,0.48967,0.46679,0.90862,0.9915,1,0.995,0.89591,0.50781,0.44926,0.88508,0.0016568,0.0016568,0.0016568
54,81.3207,0.45821,0.47459,0.9142,0.98616,1,0.995,0.90029,0.45766,0.43346,0.87815,0.0016502,0.0016502,0.0016502
55,82.7358,0.47654,0.50131,0.91724,0.95209,1,0.9831,0.90248,0.43656,0.49977,0.86639,0.0016436,0.0016436,0.0016436
56,84.1721,0.48852,0.48242,0.89748,0.94668,0.95,0.95381,0.87059,0.41976,0.49956,0.86502,0.001637,0.001637,0.001637
57,85.5821,0.53564,0.54384,0.93339,0.94665,0.95,0.95976,0.8805,0.42425,0.50018,0.87394,0.0016304,0.0016304,0.0016304
58,87.0114,0.48012,0.48173,0.90606,0.94988,0.94775,0.92931,0.8507,0.42969,0.55964,0.87284,0.0016238,0.0016238,0.0016238
59,88.4454,0.4819,0.48995,0.91307,0.89299,0.95,0.91094,0.80271,0.55276,0.78408,0.91363,0.0016172,0.0016172,0.0016172
60,89.8627,0.49784,0.47358,0.92157,0.94997,0.9495,0.93712,0.82694,0.58615,0.60844,0.93346,0.0016106,0.0016106,0.0016106
61,91.284,0.49328,0.47774,0.9166,0.99892,1,0.995,0.9091,0.51755,0.45327,0.90068,0.001604,0.001604,0.001604
62,92.7036,0.54772,0.51663,0.93438,0.9962,1,0.995,0.91058,0.45154,0.41285,0.87659,0.0015974,0.0015974,0.0015974
63,94.1675,0.54266,0.56165,0.94281,0.99715,1,0.995,0.91534,0.44619,0.42107,0.86708,0.0015908,0.0015908,0.0015908
64,95.6937,0.50825,0.48433,0.91095,0.99696,1,0.995,0.89269,0.5024,0.4099,0.88078,0.0015842,0.0015842,0.0015842
65,97.5644,0.52099,0.50507,0.95516,1,0.99379,0.995,0.87579,0.52818,0.43588,0.89381,0.0015776,0.0015776,0.0015776
66,99.1139,0.48721,0.48716,0.9256,0.95227,0.99765,0.99262,0.8541,0.54382,0.47935,0.91205,0.001571,0.001571,0.001571
67,100.587,0.50353,0.48229,0.90127,0.9502,1,0.99262,0.86833,0.53792,0.44852,0.92175,0.0015644,0.0015644,0.0015644
68,102.076,0.48642,0.51109,0.91883,0.99506,1,0.995,0.89423,0.47378,0.40531,0.91434,0.0015578,0.0015578,0.0015578
69,103.564,0.51273,0.49515,0.89953,1,0.99755,0.995,0.88001,0.49814,0.42228,0.92378,0.0015512,0.0015512,0.0015512
70,105.001,0.57346,0.52161,0.94551,0.94944,1,0.99262,0.88322,0.46949,0.44295,0.9175,0.0015446,0.0015446,0.0015446
71,106.41,0.49491,0.44842,0.89864,1,0.99239,0.995,0.89279,0.47809,0.43541,0.91591,0.001538,0.001538,0.001538
72,107.837,0.50379,0.47179,0.91888,0.94392,0.95,0.975,0.88688,0.43802,0.46038,0.87719,0.0015314,0.0015314,0.0015314
73,109.262,0.48405,0.46341,0.92732,0.94664,0.95,0.96125,0.88339,0.41228,0.46955,0.87062,0.0015248,0.0015248,0.0015248
74,110.686,0.54228,0.4595,0.92918,0.94705,0.95,0.97198,0.89151,0.39569,0.46223,0.87255,0.0015182,0.0015182,0.0015182
75,112.104,0.53496,0.46251,0.92071,0.94747,0.95,0.97096,0.88764,0.41121,0.48779,0.87225,0.0015116,0.0015116,0.0015116
76,113.533,0.49727,0.41954,0.89958,0.95228,0.99785,0.9831,0.90219,0.42878,0.45391,0.86791,0.001505,0.001505,0.001505
77,114.948,0.48381,0.42211,0.90291,0.9512,1,0.98786,0.9063,0.4246,0.47475,0.86338,0.0014984,0.0014984,0.0014984
78,116.349,0.45865,0.40959,0.91018,0.95018,1,0.99024,0.93127,0.41662,0.45528,0.86131,0.0014918,0.0014918,0.0014918
79,117.869,0.47523,0.45642,0.92085,0.95005,1,0.98071,0.90519,0.41274,0.4459,0.86493,0.0014852,0.0014852,0.0014852
80,119.299,0.51356,0.46718,0.91543,0.95152,1,0.97833,0.87734,0.49057,0.5089,0.88251,0.0014786,0.0014786,0.0014786
81,120.723,0.47235,0.42454,0.89832,0.99865,1,0.995,0.88305,0.50231,0.43714,0.89415,0.001472,0.001472,0.001472
82,122.135,0.44657,0.43935,0.90246,0.99632,1,0.995,0.89118,0.46611,0.41493,0.88107,0.0014654,0.0014654,0.0014654
83,123.579,0.4642,0.42686,0.91795,0.95219,0.996,0.99024,0.88962,0.45165,0.45906,0.87337,0.0014588,0.0014588,0.0014588
84,125.009,0.45665,0.42286,0.93286,0.94982,0.94657,0.94391,0.83799,0.52191,0.70459,0.90692,0.0014522,0.0014522,0.0014522
85,126.41,0.47932,0.44312,0.92121,0.94668,0.95,0.94235,0.85109,0.48001,0.66366,0.89698,0.0014456,0.0014456,0.0014456
86,127.84,0.48025,0.43298,0.94213,0.94505,0.95,0.94271,0.85366,0.43943,0.63608,0.8965,0.001439,0.001439,0.001439
87,129.678,0.44912,0.3849,0.90505,0.894,0.95,0.94905,0.87299,0.42764,0.61531,0.88814,0.0014324,0.0014324,0.0014324
88,131.112,0.46615,0.42094,0.92275,0.95208,0.9937,0.98548,0.90321,0.43093,0.53423,0.88498,0.0014258,0.0014258,0.0014258
89,132.526,0.45187,0.40861,0.9256,0.95217,0.9955,0.98786,0.89622,0.45972,0.50301,0.88716,0.0014192,0.0014192,0.0014192
90,133.944,0.52401,0.43819,0.9403,0.95212,0.99448,0.98786,0.89634,0.47313,0.54573,0.8894,0.0014126,0.0014126,0.0014126
91,135.363,0.47367,0.42315,0.89818,0.94553,0.95,0.97848,0.87699,0.46795,0.58036,0.88748,0.001406,0.001406,0.001406
92,136.832,0.42537,0.37975,0.8893,0.94713,0.95,0.96795,0.83765,0.50891,0.53601,0.88103,0.0013994,0.0013994,0.0013994
93,138.267,0.52641,0.45024,0.95412,0.94704,0.95,0.96795,0.86291,0.47098,0.50638,0.88244,0.0013928,0.0013928,0.0013928
94,139.713,0.4626,0.42075,0.91642,0.94725,0.95,0.97795,0.88129,0.44666,0.50484,0.876,0.0013862,0.0013862,0.0013862
95,141.161,0.43052,0.37895,0.88756,0.94791,0.95,0.97625,0.88627,0.46346,0.5055,0.87391,0.0013796,0.0013796,0.0013796
96,142.631,0.44322,0.41346,0.90813,0.97891,0.95,0.9753,0.88389,0.48565,0.49755,0.8921,0.001373,0.001373,0.001373
97,144.058,0.4567,0.43393,0.90059,0.97824,0.95,0.985,0.86505,0.51543,0.50683,0.92221,0.0013664,0.0013664,0.0013664
98,145.492,0.49387,0.46777,0.92479,0.98611,0.95,0.98667,0.86689,0.51906,0.51649,0.92902,0.0013598,0.0013598,0.0013598
99,146.911,0.48302,0.40081,0.92223,0.99333,0.95,0.97357,0.8693,0.45869,0.53321,0.88756,0.0013532,0.0013532,0.0013532
100,148.353,0.52527,0.42134,0.94505,1,0.99634,0.995,0.90722,0.46636,0.45672,0.89338,0.0013466,0.0013466,0.0013466
101,149.769,0.48641,0.45387,0.928,0.99008,0.95,0.98667,0.88711,0.47025,0.51113,0.89571,0.00134,0.00134,0.00134
102,151.183,0.47369,0.43131,0.93552,0.98474,0.95,0.9753,0.87869,0.47047,0.5315,0.88923,0.0013334,0.0013334,0.0013334
103,152.614,0.46169,0.39451,0.90781,0.9709,0.95,0.94579,0.87219,0.43251,0.55928,0.87552,0.0013268,0.0013268,0.0013268
104,154.332,0.4939,0.42406,0.89011,0.94714,0.95,0.94308,0.85797,0.46268,0.62465,0.88137,0.0013202,0.0013202,0.0013202
105,155.717,0.45498,0.41215,0.91752,0.94991,0.95,0.94551,0.83437,0.51537,0.607,0.89961,0.0013136,0.0013136,0.0013136
106,157.133,0.44534,0.4014,0.92159,0.99083,0.95,0.94553,0.83774,0.50306,0.61135,0.89566,0.001307,0.001307,0.001307
107,158.543,0.46037,0.40371,0.92669,0.98361,0.95,0.94557,0.85051,0.48399,0.54213,0.89788,0.0013004,0.0013004,0.0013004
108,159.964,0.45905,0.37942,0.89741,0.98216,0.95,0.94555,0.8517,0.51628,0.50855,0.92629,0.0012938,0.0012938,0.0012938
109,161.384,0.47946,0.39026,0.90838,0.98175,0.95,0.94559,0.8647,0.50273,0.51142,0.91072,0.0012872,0.0012872,0.0012872
110,162.798,0.42083,0.41767,0.88185,0.98893,0.95,0.95426,0.87532,0.49697,0.49848,0.9017,0.0012806,0.0012806,0.0012806
111,164.193,0.44427,0.41128,0.90929,0.98748,0.95,0.97441,0.89222,0.49896,0.48017,0.90235,0.001274,0.001274,0.001274
112,165.635,0.46735,0.38234,0.9081,0.96071,0.95,0.95326,0.86644,0.46336,0.47553,0.89713,0.0012674,0.0012674,0.0012674
113,167.045,0.47796,0.41069,0.91343,0.94837,0.95,0.9552,0.86051,0.47044,0.49135,0.89493,0.0012608,0.0012608,0.0012608
114,168.464,0.45736,0.38133,0.90334,0.94714,0.95,0.95676,0.86085,0.45793,0.46645,0.88935,0.0012542,0.0012542,0.0012542
115,169.876,0.46445,0.38374,0.91847,0.94732,0.95,0.965,0.86904,0.46853,0.41812,0.89022,0.0012476,0.0012476,0.0012476
116,171.301,0.46678,0.39724,0.91661,0.94724,0.95,0.93923,0.84061,0.4522,0.44564,0.8775,0.001241,0.001241,0.001241
117,172.72,0.44101,0.3765,0.9254,0.9473,0.95,0.93515,0.84578,0.44095,0.48361,0.87285,0.0012344,0.0012344,0.0012344
118,174.123,0.43923,0.3845,0.88726,0.9472,0.95,0.92259,0.83922,0.46057,0.48921,0.87848,0.0012278,0.0012278,0.0012278
119,175.536,0.44719,0.36115,0.87883,0.94724,0.95,0.92439,0.84677,0.46356,0.46689,0.87841,0.0012212,0.0012212,0.0012212
120,176.959,0.47466,0.40973,0.93447,0.94704,0.95,0.91831,0.83675,0.46522,0.53616,0.87808,0.0012146,0.0012146,0.0012146
121,178.376,0.44309,0.37124,0.91076,0.94739,0.95,0.93008,0.84892,0.43775,0.48035,0.86389,0.001208,0.001208,0.001208
122,179.792,0.4333,0.36984,0.89572,0.95232,0.99881,0.99262,0.90298,0.43598,0.41906,0.86537,0.0012014,0.0012014,0.0012014
123,181.209,0.40403,0.35172,0.8777,0.99404,1,0.995,0.90326,0.45788,0.38354,0.87371,0.0011948,0.0011948,0.0011948
124,182.657,0.43453,0.36894,0.90798,0.99432,1,0.995,0.90854,0.44356,0.35045,0.87762,0.0011882,0.0011882,0.0011882
125,184.499,0.41932,0.38298,0.89462,0.99299,1,0.995,0.91067,0.42296,0.35908,0.86952,0.0011816,0.0011816,0.0011816
126,185.971,0.44832,0.3698,0.9192,0.97826,1,0.995,0.90239,0.43448,0.38007,0.86781,0.001175,0.001175,0.001175
127,187.435,0.43092,0.3737,0.8972,0.9499,1,0.995,0.91674,0.43987,0.39325,0.86666,0.0011684,0.0011684,0.0011684
128,188.907,0.41518,0.36826,0.88521,0.94512,1,0.995,0.90461,0.45105,0.38689,0.87178,0.0011618,0.0011618,0.0011618
129,190.323,0.48301,0.37569,0.93159,0.94481,1,0.995,0.91055,0.4435,0.37357,0.8665,0.0011552,0.0011552,0.0011552
130,191.761,0.42938,0.38348,0.89477,0.94811,1,0.99262,0.9141,0.42714,0.37104,0.85965,0.0011486,0.0011486,0.0011486
131,193.181,0.43548,0.3328,0.89585,0.94986,1,0.995,0.91857,0.41677,0.37237,0.86098,0.001142,0.001142,0.001142
132,194.628,0.43892,0.36491,0.89566,0.98512,1,0.995,0.9076,0.46616,0.35053,0.87943,0.0011354,0.0011354,0.0011354
133,196.035,0.4225,0.36101,0.90656,0.98455,1,0.995,0.89646,0.48735,0.34474,0.88736,0.0011288,0.0011288,0.0011288
134,197.446,0.451,0.35497,0.90751,0.94967,1,0.99262,0.89473,0.47254,0.36015,0.8855,0.0011222,0.0011222,0.0011222
135,198.88,0.42185,0.34651,0.87469,0.95011,1,0.99262,0.90249,0.43532,0.38625,0.87797,0.0011156,0.0011156,0.0011156
136,200.311,0.42403,0.38703,0.88524,0.94978,1,0.99262,0.89663,0.46395,0.37515,0.89467,0.001109,0.001109,0.001109
137,201.716,0.43364,0.3754,0.91031,1,0.99597,0.995,0.92035,0.4329,0.3726,0.87382,0.0011024,0.0011024,0.0011024
138,203.139,0.46285,0.38924,0.92465,0.99497,1,0.995,0.92387,0.43439,0.3521,0.87201,0.0010958,0.0010958,0.0010958
139,204.545,0.47548,0.36368,0.94964,0.99665,1,0.995,0.91864,0.43777,0.33495,0.87747,0.0010892,0.0010892,0.0010892
140,205.984,0.44703,0.37721,0.90097,0.99693,1,0.995,0.91598,0.41825,0.31297,0.87664,0.0010826,0.0010826,0.0010826
141,207.401,0.44427,0.36518,0.91701,0.98562,1,0.995,0.91967,0.39054,0.3272,0.86277,0.001076,0.001076,0.001076
142,208.8,0.45774,0.34474,0.88581,0.95227,0.99768,0.98548,0.92016,0.3922,0.39385,0.85853,0.0010694,0.0010694,0.0010694
143,210.539,0.40948,0.3579,0.89025,0.94742,0.95,0.93553,0.87514,0.4302,0.48951,0.87115,0.0010628,0.0010628,0.0010628
144,211.992,0.40702,0.34793,0.88633,0.9472,0.95,0.93416,0.87336,0.40329,0.46526,0.85728,0.0010562,0.0010562,0.0010562
145,213.489,0.37963,0.32119,0.8772,0.94811,0.95,0.99045,0.93633,0.39254,0.38961,0.85609,0.0010496,0.0010496,0.0010496
146,215.008,0.41527,0.33678,0.90265,0.99592,1,0.995,0.91065,0.4053,0.32001,0.86118,0.001043,0.001043,0.001043
147,216.432,0.40511,0.33706,0.89001,0.99728,1,0.995,0.91106,0.40525,0.30783,0.86545,0.0010364,0.0010364,0.0010364
148,217.854,0.41591,0.36673,0.90484,0.99723,1,0.995,0.92269,0.39693,0.3165,0.86861,0.0010298,0.0010298,0.0010298
149,219.244,0.42262,0.34667,0.90903,0.99874,1,0.995,0.9169,0.4119,0.33398,0.8754,0.0010232,0.0010232,0.0010232
150,220.658,0.41891,0.34242,0.88417,0.95216,0.99544,0.99262,0.91084,0.45176,0.38096,0.88923,0.0010166,0.0010166,0.0010166
151,222.084,0.41684,0.35064,0.87946,0.99222,0.95,0.98667,0.89172,0.49396,0.47619,0.8987,0.00101,0.00101,0.00101
152,223.528,0.40851,0.35916,0.88705,0.93502,0.95,0.98,0.88382,0.47283,0.4805,0.8935,0.0010034,0.0010034,0.0010034
153,224.942,0.43958,0.34598,0.8994,0.97789,0.95,0.98667,0.90066,0.44032,0.44056,0.87793,0.0009968,0.0009968,0.0009968
154,226.346,0.40585,0.34298,0.88288,0.99148,0.95,0.99045,0.92008,0.43163,0.40473,0.86928,0.0009902,0.0009902,0.0009902
155,227.77,0.4249,0.3362,0.90529,0.99539,0.95,0.99262,0.90578,0.44736,0.35596,0.87404,0.0009836,0.0009836,0.0009836
156,229.232,0.38848,0.32734,0.89608,1,0.99476,0.995,0.90638,0.44747,0.34282,0.87284,0.000977,0.000977,0.000977
157,230.65,0.43045,0.3416,0.90988,0.95227,0.99771,0.99262,0.90628,0.44507,0.35328,0.87536,0.0009704,0.0009704,0.0009704
158,232.045,0.38602,0.32893,0.88075,0.95223,0.99684,0.99262,0.90907,0.44955,0.39421,0.87635,0.0009638,0.0009638,0.0009638
159,233.47,0.38806,0.323,0.89893,0.9498,0.95,0.98848,0.90504,0.44808,0.40673,0.8763,0.0009572,0.0009572,0.0009572
160,234.891,0.40197,0.33741,0.8892,0.9485,0.95,0.97833,0.89701,0.43828,0.45245,0.88223,0.0009506,0.0009506,0.0009506
161,236.354,0.39846,0.33054,0.88659,0.95225,0.99718,0.99024,0.90981,0.43769,0.43255,0.88212,0.000944,0.000944,0.000944
162,237.807,0.44469,0.35226,0.92144,0.95227,0.99759,0.97833,0.88851,0.44814,0.40483,0.87885,0.0009374,0.0009374,0.0009374
163,239.29,0.38895,0.35162,0.86124,0.95228,1,0.97833,0.87222,0.49143,0.38743,0.89809,0.0009308,0.0009308,0.0009308
164,240.724,0.38521,0.34057,0.89049,0.94917,1,0.98548,0.91426,0.41652,0.3551,0.88222,0.0009242,0.0009242,0.0009242
165,242.149,0.37981,0.34199,0.88901,0.94818,1,0.9831,0.91254,0.39584,0.34097,0.8767,0.0009176,0.0009176,0.0009176
166,244.258,0.41469,0.3197,0.87748,0.9393,1,0.9831,0.9044,0.3852,0.3702,0.86858,0.000911,0.000911,0.000911
167,245.695,0.38974,0.33514,0.89063,0.83087,1,0.96033,0.86613,0.40074,0.45235,0.86429,0.0009044,0.0009044,0.0009044
168,247.147,0.40206,0.33645,0.88522,0.9504,1,0.96881,0.88068,0.38242,0.44419,0.86429,0.0008978,0.0008978,0.0008978
169,248.528,0.38602,0.33064,0.89209,0.95224,0.99713,0.96881,0.90503,0.37107,0.39601,0.86531,0.0008912,0.0008912,0.0008912
170,249.945,0.39872,0.33622,0.89673,0.94738,0.95,0.965,0.90816,0.37743,0.43135,0.86605,0.0008846,0.0008846,0.0008846
171,251.375,0.41309,0.33825,0.89905,0.94748,0.95,0.94833,0.89277,0.38775,0.46112,0.86707,0.000878,0.000878,0.000878
172,252.806,0.41814,0.35423,0.89625,0.94751,0.95,0.94559,0.89494,0.40384,0.48368,0.8667,0.0008714,0.0008714,0.0008714
173,254.208,0.42654,0.33262,0.90027,0.9475,0.95,0.9421,0.87828,0.41276,0.4932,0.86927,0.0008648,0.0008648,0.0008648
174,255.615,0.42636,0.32371,0.90437,0.94749,0.95,0.92679,0.86123,0.43223,0.49431,0.87615,0.0008582,0.0008582,0.0008582
175,257.024,0.36661,0.3191,0.86912,0.94753,0.95,0.92935,0.85905,0.44629,0.50143,0.87731,0.0008516,0.0008516,0.0008516
176,258.433,0.37879,0.3284,0.87174,0.94749,0.95,0.92713,0.86671,0.44108,0.49743,0.86815,0.000845,0.000845,0.000845
177,259.84,0.40205,0.30518,0.88779,0.94745,0.95,0.93206,0.86698,0.44823,0.49212,0.87776,0.0008384,0.0008384,0.0008384
178,261.264,0.37346,0.31735,0.89051,0.94744,0.95,0.93475,0.87806,0.44873,0.44675,0.89506,0.0008318,0.0008318,0.0008318
179,262.686,0.37256,0.32746,0.87755,0.94745,0.95,0.92967,0.87203,0.44846,0.45364,0.89756,0.0008252,0.0008252,0.0008252
180,264.109,0.39038,0.32979,0.9161,0.94746,0.95,0.93818,0.85647,0.46483,0.47825,0.9043,0.0008186,0.0008186,0.0008186
181,265.515,0.38767,0.30107,0.87761,0.94747,0.95,0.93852,0.85463,0.46773,0.47275,0.90608,0.000812,0.000812,0.000812
182,266.942,0.37361,0.30671,0.90993,0.94751,0.95,0.93536,0.84791,0.45856,0.47709,0.89805,0.0008054,0.0008054,0.0008054
183,268.363,0.35277,0.29111,0.87306,0.9475,0.95,0.94,0.86013,0.42599,0.47875,0.87789,0.0007988,0.0007988,0.0007988
184,270.02,0.40684,0.32811,0.89096,0.94748,0.95,0.94632,0.8678,0.38495,0.43526,0.86796,0.0007922,0.0007922,0.0007922
185,271.416,0.37476,0.29138,0.88482,0.94751,0.95,0.95321,0.87394,0.38743,0.43775,0.87515,0.0007856,0.0007856,0.0007856
186,272.845,0.3757,0.35964,0.88014,0.9475,0.95,0.95667,0.87111,0.40051,0.45032,0.88049,0.000779,0.000779,0.000779
187,274.288,0.3754,0.29416,0.86611,0.9475,0.95,0.95667,0.86673,0.41167,0.43992,0.88705,0.0007724,0.0007724,0.0007724
188,275.728,0.40787,0.32568,0.92311,0.94737,0.95,0.92021,0.84248,0.42522,0.45342,0.88474,0.0007658,0.0007658,0.0007658
189,277.125,0.38117,0.31307,0.88492,0.94721,0.95,0.92541,0.84824,0.44623,0.47185,0.88876,0.0007592,0.0007592,0.0007592
190,278.525,0.37566,0.29825,0.88887,0.94696,0.95,0.93763,0.86718,0.46378,0.47301,0.89397,0.0007526,0.0007526,0.0007526
191,279.962,0.38224,0.29444,0.87866,0.94631,0.95,0.9255,0.84364,0.46627,0.46723,0.90371,0.000746,0.000746,0.000746
